Time ,cost , ongoingAction, targetedNodeID
1423232879343,0.0482,EventProcessingUnit,ScaleOut,
1423232884344,0.0412,EventProcessingUnit,ScaleOut,
1423232889342,0.0341,EventProcessingUnit,ScaleOut,
1423232894343,0.0316,EventProcessingUnit,ScaleOut,
1423232899345,0.0243,EventProcessingUnit,ScaleOut,
1423232904351,0.0256,EventProcessingUnit,ScaleOut,
1423232909349,0.0243,EventProcessingUnit,ScaleOut,
1423232914346,0.0269,EventProcessingUnit,ScaleOut,
1423232919346,0.0441,EventProcessingUnit,ScaleOut,
1423232924346,0.0412,EventProcessingUnit,ScaleOut,
1423232929349,0.0256,EventProcessingUnit,ScaleOut,
1423232934369,0.0243,EventProcessingUnit,ScaleOut,
1423232939351,0.0284,EventProcessingUnit,ScaleOut,
1423232944353,0.0224,EventProcessingUnit,ScaleOut,
1423232949353,0.036,EventProcessingUnit,ScaleOut,
1423232954353,0.0448,EventProcessingUnit,ScaleOut,
1423232959353,0.0345,EventProcessingUnit,ScaleOut,
1423232964354,0.029,EventProcessingUnit,ScaleOut,
1423232969354,0.0215,EventProcessingUnit,ScaleOut,
1423232974354,0.0234,EventProcessingUnit,ScaleOut,
1423232979355,0.0345,EventProcessingUnit,ScaleOut,
1423232984357,0.0406,EventProcessingUnit,ScaleOut,
1423232989355,0.0284,EventProcessingUnit,ScaleOut,
1423232994355,0.0204,EventProcessingUnit,ScaleOut,
1423232999387,0.0263,EventProcessingUnit,ScaleOut,
1423233004365,0.0426,EventProcessingUnit,ScaleOut,
1423233009375,0.0355,EventProcessingUnit,ScaleOut,
1423233014366,0.0345,EventProcessingUnit,ScaleOut,
1423233019365,0.0243,EventProcessingUnit,ScaleOut,
1423233024366,0.0218,EventProcessingUnit,ScaleOut,
1423233029366,0.0278,EventProcessingUnit,ScaleOut,
1423233034384,0.0491,EventProcessingUnit,ScaleOut,
1423233039378,0.0275,EventProcessingUnit,ScaleOut,
1423233044378,0.0319,EventProcessingUnit,ScaleOut,
1423233049380,0.0241,EventProcessingUnit,ScaleOut,
1423233054389,0.0215,EventProcessingUnit,ScaleOut,
1423233059382,0.0256,EventProcessingUnit,ScaleOut,
1423233064383,0.0456,EventProcessingUnit,ScaleOut,
1423233069389,0.0355,EventProcessingUnit,ScaleOut,
1423233074384,0.0266,EventProcessingUnit,ScaleOut,
1423233079426,0.0224,EventProcessingUnit,ScaleOut,
1423233084425,0.0243,EventProcessingUnit,ScaleOut,
1423233089425,0.0336,EventProcessingUnit,ScaleOut,
1423233094425,0.0465,EventProcessingUnit,ScaleOut,
1423233099425,0.0381,EventProcessingUnit,ScaleOut,
1423233104426,0.0261,EventProcessingUnit,ScaleOut,
1423233109425,0.0222,EventProcessingUnit,ScaleOut,
1423233114430,0.0241,EventProcessingUnit,ScaleOut,
1423233119427,0.035,EventProcessingUnit,ScaleOut,
1423233124426,0.0399,EventProcessingUnit,ScaleOut,
1423233129426,0.0269,EventProcessingUnit,ScaleOut,
1423233134428,0.0241,EventProcessingUnit,ScaleOut,
1423233139427,0.0237,EventProcessingUnit,ScaleOut,
1423233144428,0.0272,EventProcessingUnit,ScaleOut,
1423233149427,0.0332,EventProcessingUnit,ScaleOut,
1423233154430,0.0441,EventProcessingUnit,ScaleOut,
1423233159430,0.0381,EventProcessingUnit,ScaleOut,
1423233164429,0.0308,EventProcessingUnit,ScaleOut,
1423233169432,0.023,EventProcessingUnit,ScaleOut,
1423233174432,0.0241,EventProcessingUnit,ScaleOut,
1423233179433,0.0266,EventProcessingUnit,ScaleOut,
1423233184435,0.0465,EventProcessingUnit,ScaleOut,
1423233189435,0.037,EventProcessingUnit,ScaleOut,
1423233194435,0.0328,EventProcessingUnit,ScaleOut,
1423233199435,0.0308,EventProcessingUnit,ScaleOut,
1423233204435,0.0248,EventProcessingUnit,ScaleOut,
1423233209435,0.023,EventProcessingUnit,ScaleOut,
1423233214435,0.0237,EventProcessingUnit,ScaleOut,
1423233219435,0.0336,EventProcessingUnit,ScaleOut,
1423233224436,0.0426,EventProcessingUnit,ScaleOut,
1423233229437,0.036,EventProcessingUnit,ScaleOut,
1423233234445,0.0263,EventProcessingUnit,ScaleOut,
1423233239441,0.0224,EventProcessingUnit,ScaleOut,
1423233244451,0.036,EventProcessingUnit,ScaleOut,
1423233249448,0.0243,EventProcessingUnit,ScaleOut,
1423233254450,0.0263,EventProcessingUnit,ScaleOut,
1423233259449,0.0465,EventProcessingUnit,ScaleOut,
1423233264449,0.0407,
1423233269452,0.0413,
1423233274453,0.0321,
1423233279459,0.027,
1423233284454,0.026,
1423233289454,0.0314,
1423233294456,0.0401,
1423233299454,0.0419,
1423233304454,0.0407,
1423233309455,0.0401,
1423233314457,0.038,
1423233319455,0.0385,
1423233324456,0.0278,
1423233329456,0.0348,
1423233334457,0.0357,
1423233339457,0.0407,
1423233344457,0.0344,
1423233349462,0.0328,
1423233354457,0.0298,
1423233359458,0.0311,
1423233364459,0.0298,
1423233369458,0.0332,
1423233374462,0.038,
1423233379459,0.0352,
1423233384482,0.0317,
1423233389464,0.028,
1423233394469,0.0314,
1423233399469,0.0425,
1423233404469,0.0396,
1423233409469,0.0328,
1423233414470,0.0295,
1423233419470,0.0286,
1423233424472,0.0328,
1423233429471,0.0344,
1423233434471,0.0325,
1423233439471,0.0295,
1423233444471,0.0307,
1423233449473,0.0344,
1423233454472,0.0401,
1423233459473,0.0348,
1423233464472,0.0328,
1423233469474,0.0361,
1423233474473,0.0307,
1423233479473,0.0295,
1423233484474,0.0278,
1423233489476,0.0321,
1423233494474,0.0352,
1423233499475,0.0328,
1423233504475,0.0311,
1423233509477,0.0292,
1423233514475,0.0295,
1423233519490,0.0344,
1423233524547,0.0361,
1423233529545,0.0357,
1423233534543,0.0348,
1423233539545,0.0314,
1423233544546,0.0283,
1423233549549,0.0317,
1423233554546,0.059,
1423233559674,0.039,
1423233564667,0.0352,EventProcessingUnit,ScaleIn,
1423233569666,0.037,EventProcessingUnit,ScaleIn,
1423233574667,0.0283,EventProcessingUnit,ScaleIn,
1423233579666,0.0222,
1423233584666,0.0287,
1423233589671,0.0312,
1423233594672,0.0336,
1423233599671,0.0419,
1423233604670,0.0304,
1423233609674,0.0241,
1423233614673,0.0226,
1423233619673,0.0269,
1423233624675,0.035,
1423233629674,0.0412,
1423233634676,0.0412,
1423233639674,0.0261,
1423233644677,0.0226,
1423233649675,0.0312,
1423233654675,0.0355,
1423233659677,0.0608,
1423233664678,0.0441,
1423233669676,0.035,EventProcessingUnit,ScaleIn,
1423233674676,0.0266,EventProcessingUnit,ScaleIn,
1423233679678,0.0222,EventProcessingUnit,ScaleIn,
1423233684678,0.0272,EventProcessingUnit,ScaleIn,
1423233689678,0.0281,
1423233694679,0.0383,
1423233699678,0.0463,
1423233704678,0.0347,
1423233709680,0.0231,
1423233714679,0.0234,
1423233719679,0.0208,
1423233724680,0.0229,
1423233729681,0.0304,
1423233734681,0.0309,
1423233739680,0.0265,
1423233744682,0.0214,
1423233749682,0.02,
1423233754681,0.0265,
1423233759681,0.0304,
1423233764682,0.0261,
1423233769684,0.0281,
1423233774686,0.0397,
1423233779686,0.0274,
1423233784683,0.0218,
1423233789684,0.0204,
1423233794685,0.0244,
1423233799684,0.0304,
1423233804685,0.0436,
1423233809684,0.0364,
1423233814685,0.0358,
1423233819685,0.0285,
1423233824685,0.022,
1423233829686,0.021,
1423233834686,0.0224,EventProcessingUnit,ScaleIn,
1423233839686,0.0253,EventProcessingUnit,ScaleIn,
1423233844686,0.0322,EventProcessingUnit,ScaleIn,
1423233849689,0.0265,EventProcessingUnit,ScaleIn,
1423233854691,0.0203,
1423233859690,0.022,
1423233864690,0.0266,
1423233869690,0.0225,
1423233874695,0.0195,
1423233879692,0.0212,
1423233884691,0.0212,
1423233889700,0.0233,
1423233894693,0.0225,
1423233899691,0.0203,
1423233904694,0.0199,
1423233909695,0.0197,
1423233914696,0.0228,
1423233919693,0.0228,
1423233924695,0.0208,
1423233929695,0.0205,
1423233934694,0.0215,
1423233939696,0.022,
1423233944697,0.0201,
1423233949695,0.0249,
1423233954695,0.021,EventProcessingUnit,ScaleIn,
1423233959697,0.023,EventProcessingUnit,ScaleIn,
1423233964697,0.045,EventProcessingUnit,ScaleIn,
1423233969697,0.0245,EventProcessingUnit,ScaleIn,
1423233974697,0.0243,
1423233979698,0.019,
1423233984698,0.0222,
1423233989697,0.0192,
1423233994699,0.0145,
1423233999698,0.0138,
1423234004698,0.0169,
1423234009700,0.0205,
1423234014701,0.0251,
1423234019699,0.0239,
1423234024699,0.0192,
1423234029703,0.014,
1423234034702,0.0147,
1423234039702,0.0264,
1423234044704,0.0247,
1423234049704,0.021,
1423234054703,0.0144,
1423234059702,0.0132,
1423234064703,0.016,
1423234069704,0.0264,
1423234074703,0.0202,
1423234079705,0.0232,
1423234084706,0.0222,
1423234089705,0.0151,
1423234094706,0.0153,
1423234099706,0.0145,
1423234104706,0.019,EventProcessingUnit,ScaleIn,
1423234109705,0.0259,EventProcessingUnit,ScaleIn,
1423234114707,0.0239,EventProcessingUnit,ScaleIn,
1423234119707,0.0185,
1423234124707,0.0172,
1423234129707,0.0272,
1423234134708,0.037,
1423234139707,0.0349,
1423234144707,0.0218,
1423234149709,0.0149,
1423234154708,0.014,
1423234159708,0.0139,
1423234164709,0.0191,
1423234169710,0.0313,
1423234174714,0.0266,
1423234179710,0.0197,
1423234184715,0.0218,
1423234189710,0.0437,
1423234194710,0.1746,
1423234199710,0.0679,
1423234204712,0.0291,
1423234209712,0.0211,
1423234214712,0.0359,
1423234219714,0.0643,
1423234224712,0.0611,
1423234229712,0.1222,
1423234234713,0.0284,
1423234239714,0.0214,
1423234244714,0.0382,
1423234249714,1.2222,
