Time ,pendingRequests ,throughput ,responseTime , ongoingAction, targetedNodeID
1423231504161,198.0,0.0,19974.0,EventProcessingUnit,ScaleOut,
1423231509166,198.0,0.0,19974.0,EventProcessingUnit,ScaleOut,
1423231514162,198.0,0.0,19974.0,EventProcessingUnit,ScaleOut,
1423231519163,198.0,0.0,19974.0,EventProcessingUnit,ScaleOut,
1423231524162,198.0,0.0,19974.0,EventProcessingUnit,ScaleOut,
1423231529187,198.0,0.0,19974.0,EventProcessingUnit,ScaleOut,
1423231534171,198.0,0.0,19974.0,EventProcessingUnit,ScaleOut,
1423231539177,198.0,0.0,19974.0,EventProcessingUnit,ScaleOut,
1423231544175,198.0,0.0,19974.0,EventProcessingUnit,ScaleOut,
1423231549174,198.0,0.0,19974.0,EventProcessingUnit,ScaleOut,
1423231554174,198.0,0.0,19974.0,EventProcessingUnit,ScaleOut,
1423231559179,198.0,0.0,19974.0,EventProcessingUnit,ScaleOut,
1423231564177,200.0,-1.0,526599.0,EventProcessingUnit,ScaleOut,
1423231569177,199.0,43.0,27793.0,EventProcessingUnit,ScaleOut,
1423231574177,200.0,43.0,583308.0,EventProcessingUnit,ScaleOut,
1423231579180,200.0,43.0,583308.0,EventProcessingUnit,ScaleOut,
1423231584178,200.0,43.0,583308.0,EventProcessingUnit,ScaleOut,
1423231589178,200.0,43.0,291654.0,
1423231594179,200.0,25.0,7231.5,
1423231599185,131.0,25.0,259977.5,
1423231604181,1.0,84.0,11.5,
1423231609179,4.0,138.0,15.5,
1423231614181,2.0,150.0,13.0,
1423231619180,0.0,116.0,15.0,
1423231624180,0.0,56.0,16.0,
1423231629180,0.0,16.0,12.0,
1423231634182,1.0,14.0,10.5,
1423231639183,2.0,86.0,17.0,
1423231644181,3.0,140.0,14.0,
1423231649182,0.0,137.0,12.0,
1423231654195,0.0,65.0,14.5,
1423231659190,2.0,20.0,16.0,
1423231664192,2.0,62.0,12.0,
1423231669192,1.0,114.0,13.0,
1423231674191,3.0,148.0,13.0,
1423231679193,0.0,129.0,15.0,
1423231684192,0.0,56.0,27.0,
1423231689192,1.0,27.0,12.0,
1423231694192,2.0,50.0,13.5,
1423231699195,2.0,152.0,11.5,
1423231704194,1.0,115.0,11.5,
1423231709197,0.0,119.0,11.5,
1423231714195,1.0,105.0,17.5,
1423231719196,3.0,51.0,11.5,
1423231724195,3.0,47.0,11.0,
1423231729195,2.0,79.0,12.0,
1423231734195,3.0,122.0,13.0,
1423231739201,2.0,114.0,15.0,
1423231744196,0.0,53.0,11.5,EventProcessingUnit,ScaleOut,
1423231749197,1.0,49.0,12.0,EventProcessingUnit,ScaleOut,
1423231754198,5.0,75.0,13.0,EventProcessingUnit,ScaleOut,
1423231759204,1.0,99.0,13.0,EventProcessingUnit,ScaleOut,
1423231764199,1.0,120.0,13.5,EventProcessingUnit,ScaleOut,
1423231769200,0.0,114.0,13.0,EventProcessingUnit,ScaleOut,
1423231774202,0.0,71.0,11.0,EventProcessingUnit,ScaleOut,
1423231779201,1.0,47.0,11.0,EventProcessingUnit,ScaleOut,
1423231784201,2.0,87.0,13.0,EventProcessingUnit,ScaleOut,
1423231789202,2.0,122.0,11.5,EventProcessingUnit,ScaleOut,
1423231794233,2.0,105.0,15.0,EventProcessingUnit,ScaleOut,
1423231799220,1.0,120.0,14.0,EventProcessingUnit,ScaleOut,
1423231804220,0.0,88.0,11.0,EventProcessingUnit,ScaleOut,
1423231809228,0.0,56.0,12.5,EventProcessingUnit,ScaleOut,
1423231814225,1.0,63.0,11.0,EventProcessingUnit,ScaleOut,
1423231819226,0.0,48.0,12.5,EventProcessingUnit,ScaleOut,
1423231824226,2.0,99.0,11.5,EventProcessingUnit,ScaleOut,
1423231829224,1.0,117.0,20.5,EventProcessingUnit,ScaleOut,
1423231834224,1.0,123.0,12.5,EventProcessingUnit,ScaleOut,
1423231839224,0.0,77.0,13.0,EventProcessingUnit,ScaleOut,
1423231844225,1.0,58.0,10.5,EventProcessingUnit,ScaleOut,
1423231849225,1.0,54.0,12.0,EventProcessingUnit,ScaleOut,
1423231854225,4.0,105.0,12.0,EventProcessingUnit,ScaleOut,
1423231859227,1.0,125.0,11.5,EventProcessingUnit,ScaleOut,
1423231864226,0.0,107.0,11.5,EventProcessingUnit,ScaleOut,
1423231869232,2.0,109.0,12.0,EventProcessingUnit,ScaleOut,
1423231874230,1.0,52.0,11.5,EventProcessingUnit,ScaleOut,
1423231879230,2.0,55.0,12.0,EventProcessingUnit,ScaleOut,
1423231884231,2.0,117.0,11.0,EventProcessingUnit,ScaleOut,
1423231889231,1.0,120.0,11.5,EventProcessingUnit,ScaleOut,
1423231894232,1.0,91.0,11.0,EventProcessingUnit,ScaleOut,
1423231899232,0.0,65.0,16.5,EventProcessingUnit,ScaleOut,
1423231904231,2.0,51.0,13.0,EventProcessingUnit,ScaleOut,
1423231909230,2.0,115.0,12.5,EventProcessingUnit,ScaleOut,
1423231914231,0.0,110.0,11.5,EventProcessingUnit,ScaleOut,
1423231919232,0.0,123.0,12.5,EventProcessingUnit,ScaleOut,
1423231924231,1.0,86.0,11.5,EventProcessingUnit,ScaleOut,
1423231929234,3.0,53.0,16.0,EventProcessingUnit,ScaleOut,
1423231934233,1.0,55.0,11.5,EventProcessingUnit,ScaleOut,
1423231939232,4.0,76.0,14.0,EventProcessingUnit,ScaleOut,
1423231944233,1.0,106.0,12.5,EventProcessingUnit,ScaleOut,
1423231949233,1.0,117.0,11.5,EventProcessingUnit,ScaleOut,
1423231954233,2.0,92.0,30.5,EventProcessingUnit,ScaleOut,
1423231959234,1.0,52.0,12.0,EventProcessingUnit,ScaleOut,
1423231964238,2.0,49.0,12.5,EventProcessingUnit,ScaleOut,
1423231969234,3.0,73.0,13.5,EventProcessingUnit,ScaleOut,
1423231974237,1.0,115.0,15.0,EventProcessingUnit,ScaleOut,
1423231979235,1.0,118.0,11.5,EventProcessingUnit,ScaleOut,
1423231984235,0.0,59.0,10.5,EventProcessingUnit,ScaleOut,
1423231989240,1.0,53.0,12.0,EventProcessingUnit,ScaleOut,
1423231994237,3.0,62.0,12.0,EventProcessingUnit,ScaleOut,
1423231999242,2.0,108.0,13.5,EventProcessingUnit,ScaleOut,
1423232004238,0.0,123.0,17.0,EventProcessingUnit,ScaleOut,
1423232009240,1.0,81.0,13.0,EventProcessingUnit,ScaleOut,
1423232014240,1.0,106.0,11.5,EventProcessingUnit,ScaleOut,
1423232019241,2.0,76.0,25.0,EventProcessingUnit,ScaleOut,
1423232024239,1.0,52.0,12.5,EventProcessingUnit,ScaleOut,
1423232029241,2.0,72.0,11.5,EventProcessingUnit,ScaleOut,
1423232034247,1.0,124.0,13.5,EventProcessingUnit,ScaleOut,
1423232039243,0.0,95.0,12.0,EventProcessingUnit,ScaleOut,
1423232044242,1.0,109.0,11.5,
1423232049244,1.0,36.0,7.0,
1423232054254,0.0,58.0,10.0,
1423232059242,3.0,61.0,10.0,
1423232064250,2.0,104.0,10.0,
1423232069251,0.0,134.0,10.0,
1423232074249,1.0,159.0,10.0,
1423232079250,1.0,65.0,10.0,
1423232084250,0.0,23.0,10.0,
1423232089252,0.0,81.0,10.0,
1423232094253,1.0,128.0,10.0,
1423232099252,0.0,149.0,10.0,
1423232104253,0.0,85.0,10.0,
1423232109250,0.0,45.0,10.0,
1423232114252,1.0,14.0,10.3333,
1423232119254,2.0,59.0,10.0,
1423232124253,1.0,118.0,10.0,
1423232129253,2.0,149.0,10.0,
1423232134254,0.0,103.0,10.0,
1423232139256,0.0,39.0,10.0,
1423232144258,1.0,24.0,10.0,
1423232149255,2.0,91.0,10.3333,
1423232154257,2.0,152.0,10.0,
1423232159257,2.0,133.0,10.3333,
1423232164259,0.0,54.0,10.0,
1423232169258,3.0,37.0,10.3333,
1423232174258,0.0,98.0,10.0,
1423232179258,2.0,145.0,10.0,
1423232184258,0.0,135.0,10.0,
1423232189258,0.0,50.0,10.3333,
1423232194259,2.0,44.0,10.3333,EventProcessingUnit,ScaleOut,
1423232199262,2.0,103.0,10.0,EventProcessingUnit,ScaleOut,
1423232204259,2.0,139.0,10.0,EventProcessingUnit,ScaleOut,
1423232209260,1.0,141.0,10.0,EventProcessingUnit,ScaleOut,
1423232214260,0.0,137.0,10.0,EventProcessingUnit,ScaleOut,
1423232219260,0.0,68.0,10.0,EventProcessingUnit,ScaleOut,
1423232224261,0.0,28.0,10.0,EventProcessingUnit,ScaleOut,
1423232229265,0.0,19.0,10.0,EventProcessingUnit,ScaleOut,
1423232234261,1.0,68.0,10.3333,EventProcessingUnit,ScaleOut,
1423232239262,3.0,117.0,10.0,EventProcessingUnit,ScaleOut,
1423232244263,3.0,146.0,10.0,EventProcessingUnit,ScaleOut,
1423232249262,0.0,144.0,10.0,EventProcessingUnit,ScaleOut,
1423232254264,0.0,56.0,10.0,EventProcessingUnit,ScaleOut,
1423232259265,1.0,25.0,10.3333,EventProcessingUnit,ScaleOut,
1423232264265,1.0,101.0,10.0,EventProcessingUnit,ScaleOut,
1423232269267,2.0,143.0,10.0,EventProcessingUnit,ScaleOut,
1423232274264,1.0,148.0,10.0,EventProcessingUnit,ScaleOut,
1423232279265,0.0,75.0,10.0,EventProcessingUnit,ScaleOut,
1423232284265,1.0,17.0,6.6667,EventProcessingUnit,ScaleOut,
1423232289284,0.0,68.0,10.0,EventProcessingUnit,ScaleOut,
1423232294281,0.0,136.0,10.0,EventProcessingUnit,ScaleOut,
1423232299283,0.0,153.0,10.0,EventProcessingUnit,ScaleOut,
1423232304283,0.0,118.0,10.0,EventProcessingUnit,ScaleOut,
1423232309282,1.0,33.0,10.3333,EventProcessingUnit,ScaleOut,
1423232314287,3.0,69.0,10.0,EventProcessingUnit,ScaleOut,
1423232319283,1.0,126.0,10.0,EventProcessingUnit,ScaleOut,
1423232324297,1.0,152.0,10.0,EventProcessingUnit,ScaleOut,
1423232329289,0.0,144.0,10.0,EventProcessingUnit,ScaleOut,
1423232334291,0.0,111.0,10.0,EventProcessingUnit,ScaleOut,
1423232339291,0.0,48.0,10.0,EventProcessingUnit,ScaleOut,
1423232344291,1.0,38.0,10.0,EventProcessingUnit,ScaleOut,
1423232349293,1.0,120.0,10.0,EventProcessingUnit,ScaleOut,
1423232354291,2.0,149.0,10.0,EventProcessingUnit,ScaleOut,
1423232359293,0.0,123.0,10.0,EventProcessingUnit,ScaleOut,
1423232364294,0.0,47.0,10.0,EventProcessingUnit,ScaleOut,
1423232369293,2.0,20.0,10.6667,EventProcessingUnit,ScaleOut,
1423232374293,1.0,72.0,10.0,EventProcessingUnit,ScaleOut,
1423232379292,1.0,133.0,10.0,EventProcessingUnit,ScaleOut,
1423232384300,2.0,158.0,10.0,EventProcessingUnit,ScaleOut,
1423232389294,0.0,98.0,10.0,EventProcessingUnit,ScaleOut,
1423232394299,1.0,25.0,10.6667,EventProcessingUnit,ScaleOut,
1423232399295,2.0,41.0,10.0,EventProcessingUnit,ScaleOut,
1423232404297,2.0,118.0,10.0,EventProcessingUnit,ScaleOut,
1423232409294,1.0,146.0,10.0,EventProcessingUnit,ScaleOut,
1423232414295,1.0,155.0,10.0,EventProcessingUnit,ScaleOut,
1423232419296,0.0,85.0,10.0,EventProcessingUnit,ScaleOut,
1423232424295,1.0,20.0,7.5,
1423232429297,1.0,39.0,12.25,
1423232434296,2.0,48.0,10.0,
1423232439297,3.0,90.0,10.25,
1423232444297,3.0,126.0,10.0,
1423232449297,1.0,128.0,10.0,
1423232454299,1.0,109.0,10.0,
1423232459300,1.0,35.0,10.25,
1423232464297,2.0,64.0,10.0,
1423232469297,3.0,99.0,10.25,
1423232474300,2.0,137.0,10.0,
1423232479300,0.0,123.0,10.0,
1423232484315,0.0,48.0,10.0,
1423232489312,0.0,49.0,10.0,
1423232494315,4.0,102.0,10.5,
1423232499312,1.0,139.0,10.0,
1423232504313,0.0,105.0,10.0,
1423232509315,0.0,98.0,10.0,
1423232514313,0.0,36.0,10.0,
1423232519316,1.0,50.0,10.25,
1423232524315,2.0,76.0,10.0,EventProcessingUnit,ScaleOut,
1423232529318,1.0,59.0,10.0,EventProcessingUnit,ScaleOut,
1423232534315,0.0,80.0,10.0,EventProcessingUnit,ScaleOut,
1423232539315,1.0,51.0,10.25,EventProcessingUnit,ScaleOut,
1423232544315,2.0,110.0,10.0,EventProcessingUnit,ScaleOut,
1423232549315,1.0,133.0,10.0,EventProcessingUnit,ScaleOut,
1423232554317,1.0,121.0,10.0,EventProcessingUnit,ScaleOut,
1423232559317,0.0,44.0,10.0,EventProcessingUnit,ScaleOut,
1423232564328,1.0,59.0,10.0,EventProcessingUnit,ScaleOut,
1423232569316,1.0,82.0,7.5,EventProcessingUnit,ScaleOut,
1423232574316,2.0,122.0,10.25,EventProcessingUnit,ScaleOut,
1423232579318,1.0,139.0,10.0,EventProcessingUnit,ScaleOut,
1423232584318,0.0,87.0,10.0,EventProcessingUnit,ScaleOut,
1423232589321,1.0,33.0,10.0,EventProcessingUnit,ScaleOut,
1423232594323,2.0,72.0,10.0,EventProcessingUnit,ScaleOut,
1423232599318,2.0,129.0,10.0,EventProcessingUnit,ScaleOut,
1423232604322,0.0,129.0,10.0,EventProcessingUnit,ScaleOut,
1423232609319,0.0,112.0,10.0,EventProcessingUnit,ScaleOut,
1423232614321,1.0,37.0,10.25,EventProcessingUnit,ScaleOut,
1423232619344,3.0,61.0,10.0,EventProcessingUnit,ScaleOut,
1423232624345,4.0,102.0,10.25,EventProcessingUnit,ScaleOut,
1423232629326,1.0,114.0,10.0,EventProcessingUnit,ScaleOut,
1423232634327,1.0,134.0,10.0,EventProcessingUnit,ScaleOut,
1423232639326,0.0,123.0,10.0,EventProcessingUnit,ScaleOut,
1423232644326,0.0,59.0,10.0,EventProcessingUnit,ScaleOut,
1423232649328,1.0,47.0,10.0,EventProcessingUnit,ScaleOut,
1423232654327,0.0,81.0,10.0,EventProcessingUnit,ScaleOut,
1423232659328,2.0,112.0,10.0,EventProcessingUnit,ScaleOut,
1423232664329,2.0,129.0,10.0,EventProcessingUnit,ScaleOut,
1423232669330,1.0,131.0,10.0,EventProcessingUnit,ScaleOut,
1423232674330,0.0,83.0,10.0,EventProcessingUnit,ScaleOut,
1423232679331,0.0,41.0,10.0,EventProcessingUnit,ScaleOut,
1423232684333,1.0,64.0,10.0,EventProcessingUnit,ScaleOut,
1423232689333,1.0,88.0,10.0,EventProcessingUnit,ScaleOut,
1423232694330,3.0,122.0,10.0,EventProcessingUnit,ScaleOut,
1423232699331,0.0,136.0,10.0,EventProcessingUnit,ScaleOut,
1423232704331,1.0,74.0,10.0,EventProcessingUnit,ScaleOut,
1423232709332,0.0,46.0,10.25,EventProcessingUnit,ScaleOut,
1423232714331,1.0,49.0,10.25,EventProcessingUnit,ScaleOut,
1423232719332,0.0,48.0,10.0,EventProcessingUnit,ScaleOut,
1423232724336,1.0,67.0,10.0,EventProcessingUnit,ScaleOut,
1423232729335,3.0,96.0,10.5,EventProcessingUnit,ScaleOut,
1423232734336,1.0,106.0,10.0,EventProcessingUnit,ScaleOut,
1423232739349,2.0,134.0,10.0,EventProcessingUnit,ScaleOut,
1423232744334,0.0,116.0,10.0,EventProcessingUnit,ScaleOut,
1423232749335,1.0,51.0,11.25,EventProcessingUnit,ScaleOut,
1423232754335,1.0,48.0,10.0,EventProcessingUnit,ScaleOut,
1423232759336,0.0,90.0,7.5,EventProcessingUnit,ScaleOut,
1423232764338,1.0,115.0,10.0,EventProcessingUnit,ScaleOut,
1423232769338,1.0,128.0,10.0,EventProcessingUnit,ScaleOut,
1423232774336,0.0,136.0,10.0,EventProcessingUnit,ScaleOut,
1423232779337,0.0,87.0,10.0,EventProcessingUnit,ScaleOut,
1423232784339,0.0,47.0,10.0,EventProcessingUnit,ScaleOut,
1423232789339,0.0,45.0,10.0,EventProcessingUnit,ScaleOut,
1423232794339,1.0,93.0,7.5,EventProcessingUnit,ScaleOut,
1423232799338,3.0,121.0,10.0,EventProcessingUnit,ScaleOut,
1423232804339,1.0,129.0,10.0,
1423232809340,1.0,116.0,10.0,
1423232814341,1.0,75.0,10.0,
1423232819339,0.0,53.0,10.0,
1423232824340,3.0,69.0,10.2,
1423232829339,0.0,103.0,10.2,
1423232834345,1.0,89.0,10.2,
1423232839342,0.0,114.0,10.0,
1423232844360,0.0,93.0,10.0,
1423232849341,1.0,56.0,10.8,
1423232854342,1.0,69.0,10.0,
1423232859342,2.0,82.0,10.2,
1423232864342,1.0,104.0,10.0,
1423232869343,1.0,122.0,10.0,EventProcessingUnit,ScaleOut,
1423232874343,1.0,72.0,10.0,EventProcessingUnit,ScaleOut,
1423232879343,0.0,53.0,10.0,EventProcessingUnit,ScaleOut,
1423232884344,2.0,62.0,10.6,EventProcessingUnit,ScaleOut,
1423232889342,0.0,75.0,10.0,EventProcessingUnit,ScaleOut,
1423232894343,0.0,81.0,10.0,EventProcessingUnit,ScaleOut,
1423232899345,0.0,105.0,10.0,EventProcessingUnit,ScaleOut,
1423232904351,0.0,100.0,10.0,EventProcessingUnit,ScaleOut,
1423232909349,1.0,105.0,10.0,EventProcessingUnit,ScaleOut,
1423232914346,0.0,95.0,10.0,EventProcessingUnit,ScaleOut,
1423232919346,1.0,58.0,10.0,EventProcessingUnit,ScaleOut,
1423232924346,2.0,62.0,10.0,EventProcessingUnit,ScaleOut,
1423232929349,2.0,100.0,10.0,EventProcessingUnit,ScaleOut,
1423232934369,2.0,105.0,10.0,EventProcessingUnit,ScaleOut,
1423232939351,3.0,90.0,10.8,EventProcessingUnit,ScaleOut,
1423232944353,1.0,114.0,10.0,EventProcessingUnit,ScaleOut,
1423232949353,1.0,71.0,10.0,EventProcessingUnit,ScaleOut,
1423232954353,2.0,57.0,12.4,EventProcessingUnit,ScaleOut,
1423232959353,0.0,74.0,10.0,EventProcessingUnit,ScaleOut,
1423232964354,1.0,88.0,10.0,EventProcessingUnit,ScaleOut,
1423232969354,3.0,119.0,11.6,EventProcessingUnit,ScaleOut,
1423232974354,0.0,109.0,10.0,EventProcessingUnit,ScaleOut,
1423232979355,1.0,74.0,11.4,EventProcessingUnit,ScaleOut,
1423232984357,1.0,63.0,10.0,EventProcessingUnit,ScaleOut,
1423232989355,2.0,90.0,10.0,EventProcessingUnit,ScaleOut,
1423232994355,1.0,125.0,10.0,EventProcessingUnit,ScaleOut,
1423232999387,1.0,97.0,10.0,EventProcessingUnit,ScaleOut,
1423233004365,0.0,60.0,10.0,EventProcessingUnit,ScaleOut,
1423233009375,1.0,72.0,10.0,EventProcessingUnit,ScaleOut,
1423233014366,1.0,74.0,8.0,EventProcessingUnit,ScaleOut,
1423233019365,2.0,105.0,10.0,EventProcessingUnit,ScaleOut,
1423233024366,1.0,117.0,10.0,EventProcessingUnit,ScaleOut,
1423233029366,1.0,92.0,10.0,EventProcessingUnit,ScaleOut,
1423233034384,2.0,52.0,11.0,EventProcessingUnit,ScaleOut,
1423233039378,0.0,93.0,10.0,EventProcessingUnit,ScaleOut,
1423233044378,2.0,80.0,10.0,EventProcessingUnit,ScaleOut,
1423233049380,2.0,106.0,10.0,EventProcessingUnit,ScaleOut,
1423233054389,1.0,119.0,10.2,EventProcessingUnit,ScaleOut,
1423233059382,0.0,100.0,10.0,EventProcessingUnit,ScaleOut,
1423233064383,2.0,56.0,10.4,EventProcessingUnit,ScaleOut,
1423233069389,0.0,72.0,10.0,EventProcessingUnit,ScaleOut,
1423233074384,2.0,96.0,10.0,EventProcessingUnit,ScaleOut,
1423233079426,3.0,114.0,10.4,EventProcessingUnit,ScaleOut,
1423233084425,0.0,105.0,10.0,EventProcessingUnit,ScaleOut,
1423233089425,0.0,76.0,10.0,EventProcessingUnit,ScaleOut,
1423233094425,0.0,55.0,6.0,EventProcessingUnit,ScaleOut,
1423233099425,1.0,67.0,10.0,EventProcessingUnit,ScaleOut,
1423233104426,2.0,98.0,10.0,EventProcessingUnit,ScaleOut,
1423233109425,1.0,115.0,10.0,EventProcessingUnit,ScaleOut,
