Time ,cpuUsage ,cost ,latency ,numberOfVMs ,ongoingAction,targetedNodeID
Wed Feb 12 16:33:13 UTC 2014,55.15,0.24,0.1874,2,,
Wed Feb 12 16:33:21 UTC 2014,55.15,0.24,0.1874,2,,
Wed Feb 12 16:33:28 UTC 2014,57.25,0.24,0.1875,2,,
Wed Feb 12 16:33:43 UTC 2014,56.75,0.24,0.1875,2,,
Wed Feb 12 16:34:01 UTC 2014,56.75,0.24,0.1875,2,,
Wed Feb 12 16:34:18 UTC 2014,51.15,0.24,0.1875,2,,
Wed Feb 12 16:34:29 UTC 2014,51.7,0.24,0.1875,2,,
Wed Feb 12 16:34:45 UTC 2014,51.7,0.24,0.1875,2,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 16:34:56 UTC 2014,56.85,0.24,0.1876,2,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 16:35:10 UTC 2014,56.85,0.24,0.1876,2,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 16:35:28 UTC 2014,56.5,0.24,0.1875,2,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 16:35:39 UTC 2014,58.9,0.24,0.1875,2,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 16:35:52 UTC 2014,58.9,0.24,0.1875,2,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 16:36:08 UTC 2014,47.95,0.24,0.1875,2,,
Wed Feb 12 16:36:19 UTC 2014,47.95,0.24,0.1875,2,,
Wed Feb 12 16:36:26 UTC 2014,47.95,0.24,0.1875,2,,
Wed Feb 12 16:36:33 UTC 2014,51.35,0.24,0.1875,2,,
Wed Feb 12 16:36:49 UTC 2014,55.15,0.24,0.1875,2,,
Wed Feb 12 16:36:59 UTC 2014,55.15,0.24,0.1875,2,,
Wed Feb 12 16:37:16 UTC 2014,55.15,0.24,0.1875,2,,
Wed Feb 12 16:37:29 UTC 2014,37,0.24,0.1875,2,,
Wed Feb 12 16:37:37 UTC 2014,37,0.24,0.1875,2,,
Wed Feb 12 16:37:46 UTC 2014,42.35,0.24,0.1875,2,,
Wed Feb 12 16:38:03 UTC 2014,42.35,0.24,0.1875,2,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 16:38:19 UTC 2014,53.95,0.24,0.1875,2,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
