Time ,cost/client/h ,cpuUsage ,numberOfVMs , ongoingAction, targetedNodeID
Wed Feb 12 17:58:49 UTC 2014,0.96,42.1167,8,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 17:58:58 UTC 2014,0.96,38.4,8,,
Wed Feb 12 17:59:06 UTC 2014,0.96,38.4,8,,
Wed Feb 12 17:59:17 UTC 2014,1.08,41.9667,9,,
Wed Feb 12 17:59:28 UTC 2014,1.08,41.9667,9,,
Wed Feb 12 17:59:43 UTC 2014,1.08,41.9667,9,,
Wed Feb 12 17:59:52 UTC 2014,1.08,41.9667,9,,
Wed Feb 12 17:59:59 UTC 2014,1.08,41.9667,9,,
Wed Feb 12 18:00:06 UTC 2014,1.08,45.5833,9,,
Wed Feb 12 18:00:17 UTC 2014,1.08,45.5833,9,,
Wed Feb 12 18:00:28 UTC 2014,1.08,45.5833,9,,
Wed Feb 12 18:00:34 UTC 2014,1.08,45.5833,9,,
Wed Feb 12 18:00:40 UTC 2014,1.08,42.05,9,,
Wed Feb 12 18:00:48 UTC 2014,1.08,42.05,9,,
Wed Feb 12 18:01:04 UTC 2014,0.0108,39.7833,9,,
Wed Feb 12 18:01:14 UTC 2014,0.0108,39.7833,9,,
Wed Feb 12 18:01:27 UTC 2014,0.0108,39.7833,9,,
Wed Feb 12 18:01:34 UTC 2014,1.08,44.95,9,,
Wed Feb 12 18:01:44 UTC 2014,1.08,44.95,9,,
Wed Feb 12 18:01:57 UTC 2014,1.08,44.95,9,,
Wed Feb 12 18:02:04 UTC 2014,0.0048,50.6833,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:02:16 UTC 2014,0.0048,50.6833,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:02:29 UTC 2014,0.0048,50.6833,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:02:39 UTC 2014,0.0036,52.3333,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:02:55 UTC 2014,0.0036,52.3333,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:03:06 UTC 2014,0.0031,51.9667,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:03:19 UTC 2014,0.0031,51.9667,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:03:30 UTC 2014,0.0031,51.9667,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:03:40 UTC 2014,0.0212,49.85,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:03:55 UTC 2014,0.0044,55.125,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:04:09 UTC 2014,0.0044,55.125,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:04:17 UTC 2014,0.0044,55.125,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:04:30 UTC 2014,0.0034,69.225,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:04:40 UTC 2014,0.0034,69.225,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:04:50 UTC 2014,0.0034,55.625,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:05:03 UTC 2014,0.0034,55.625,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:05:15 UTC 2014,0.0059,57.6,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:05:25 UTC 2014,0.0059,57.6,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:05:38 UTC 2014,0.0041,53,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:05:51 UTC 2014,0.0041,53,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:06:02 UTC 2014,0.0041,52.5,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:06:12 UTC 2014,0.36,52.5,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:06:22 UTC 2014,0.36,52.5,8,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:06:36 UTC 2014,0.32,52.5,8,,
Wed Feb 12 18:06:43 UTC 2014,0.32,52.5,8,,
Wed Feb 12 18:06:55 UTC 2014,0.96,40.95,8,,
Wed Feb 12 18:07:01 UTC 2014,0.96,40.95,8,,
Wed Feb 12 18:07:16 UTC 2014,0.96,40.95,8,,
Wed Feb 12 18:07:23 UTC 2014,0.96,49.875,8,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:07:33 UTC 2014,0.96,49.875,8,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:07:50 UTC 2014,0.96,43.35,8,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:07:59 UTC 2014,0.96,43.35,8,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:08:14 UTC 2014,0.96,43.35,8,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:08:23 UTC 2014,0.96,42.975,8,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:08:36 UTC 2014,0.96,42.975,8,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:08:50 UTC 2014,0.96,43.275,8,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:09:07 UTC 2014,0.0253,48.225,8,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:09:18 UTC 2014,0.0253,48.225,8,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:09:30 UTC 2014,0.0253,48.225,8,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:09:41 UTC 2014,0.96,39.3,8,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:09:57 UTC 2014,0.96,39.3,8,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:10:08 UTC 2014,0.96,39.3,8,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:10:18 UTC 2014,0.0088,51.75,8,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:10:29 UTC 2014,0.0873,50.3,8,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:10:44 UTC 2014,0.0873,50.3,8,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:10:58 UTC 2014,0.0137,51.3,8,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:11:10 UTC 2014,0.012,51.3,7,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:11:20 UTC 2014,0.012,51.3,7,,
Wed Feb 12 18:11:28 UTC 2014,0.0063,60.1,7,,
Wed Feb 12 18:11:39 UTC 2014,0.0063,60.1,7,,
Wed Feb 12 18:11:52 UTC 2014,0.0025,52.9,7,,
Wed Feb 12 18:12:06 UTC 2014,0.0025,52.9,7,,
Wed Feb 12 18:12:20 UTC 2014,0.0025,52.9,7,,
Wed Feb 12 18:12:35 UTC 2014,0.004,45.45,7,,
Wed Feb 12 18:12:51 UTC 2014,0.0069,55.95,7,,
Wed Feb 12 18:13:11 UTC 2014,0.0069,55.95,7,,
Wed Feb 12 18:13:18 UTC 2014,0.0069,55.95,7,,
Wed Feb 12 18:13:32 UTC 2014,0.0106,55.95,7,,
Wed Feb 12 18:13:47 UTC 2014,0.0106,55.95,7,,
Wed Feb 12 18:14:02 UTC 2014,0.0048,56.75,7,,
Wed Feb 12 18:14:10 UTC 2014,0.0048,56.75,7,,
Wed Feb 12 18:14:17 UTC 2014,0.0052,52,7,,
Wed Feb 12 18:14:33 UTC 2014,0.0052,52,7,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 18:14:53 UTC 2014,0.21,51.85,7,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 18:15:03 UTC 2014,0.21,51.85,7,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 18:15:19 UTC 2014,0.84,37.05,7,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 18:15:30 UTC 2014,0.84,37.05,7,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 18:15:42 UTC 2014,0.84,49.05,7,,
Wed Feb 12 18:15:54 UTC 2014,0.96,49.05,8,,
Wed Feb 12 18:16:05 UTC 2014,0.96,49.05,8,,
Wed Feb 12 18:16:25 UTC 2014,0.96,43.9,8,,
Wed Feb 12 18:16:39 UTC 2014,0.96,43.9,8,,
Wed Feb 12 18:16:46 UTC 2014,0.96,46.7,8,,
Wed Feb 12 18:17:01 UTC 2014,0.96,46.7,8,,
Wed Feb 12 18:17:11 UTC 2014,0.96,46.7,8,,
Wed Feb 12 18:17:26 UTC 2014,0.96,50.15,8,,
Wed Feb 12 18:17:34 UTC 2014,0.96,50.15,8,,
Wed Feb 12 18:17:42 UTC 2014,0.96,50.15,8,,
Wed Feb 12 18:17:53 UTC 2014,0.96,43.425,8,,
Wed Feb 12 18:18:03 UTC 2014,0.96,51.05,8,,
Wed Feb 12 18:18:18 UTC 2014,0.96,51.05,8,,
Wed Feb 12 18:18:27 UTC 2014,0.0026,47.125,8,,
Wed Feb 12 18:18:45 UTC 2014,0.0026,47.125,8,,
Wed Feb 12 18:18:52 UTC 2014,0.0026,47.125,8,,
Wed Feb 12 18:19:12 UTC 2014,0.0026,47.125,8,,
Wed Feb 12 18:19:24 UTC 2014,0.0084,50.825,8,,
Wed Feb 12 18:19:34 UTC 2014,0.0084,50.825,8,,
Wed Feb 12 18:19:49 UTC 2014,0.0027,57.05,8,,
Wed Feb 12 18:20:04 UTC 2014,0.0027,57.05,8,,
Wed Feb 12 18:20:16 UTC 2014,0.0036,60.4,8,,
Wed Feb 12 18:20:25 UTC 2014,0.0036,60.4,8,,
Wed Feb 12 18:20:36 UTC 2014,0.0166,53.35,8,,
Wed Feb 12 18:20:48 UTC 2014,0.0166,53.35,8,,
Wed Feb 12 18:21:08 UTC 2014,0.0166,53.35,8,,
Wed Feb 12 18:21:15 UTC 2014,0.0166,53.35,8,,
Wed Feb 12 18:21:28 UTC 2014,0.0061,57.975,8,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:21:46 UTC 2014,0.0061,57.975,8,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:21:59 UTC 2014,0.0061,57.975,8,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:22:11 UTC 2014,0.0061,57.975,8,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:22:22 UTC 2014,0.96,54.4,8,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:22:33 UTC 2014,0.96,54.4,8,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:22:43 UTC 2014,0.96,54.4,8,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:23:00 UTC 2014,0.96,54.4,8,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:23:10 UTC 2014,0.0047,47.45,8,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:23:21 UTC 2014,0.0047,47.45,8,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:23:32 UTC 2014,0.0047,47.45,8,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:23:42 UTC 2014,0.0055,53.2,8,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:23:55 UTC 2014,0.0055,53.2,8,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:24:06 UTC 2014,0.84,38.725,7,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:24:17 UTC 2014,0.84,38.725,7,,
Wed Feb 12 18:24:30 UTC 2014,0.84,47.45,7,,
Wed Feb 12 18:24:42 UTC 2014,0.84,47.45,7,,
Wed Feb 12 18:24:55 UTC 2014,0.84,42.675,7,,
Wed Feb 12 18:25:05 UTC 2014,0.84,42.675,7,,
Wed Feb 12 18:25:24 UTC 2014,0.84,35.875,7,,
Wed Feb 12 18:25:34 UTC 2014,0.84,35.875,7,,
Wed Feb 12 18:25:42 UTC 2014,0.84,43.875,7,,
Wed Feb 12 18:25:58 UTC 2014,0.84,43.875,7,,
Wed Feb 12 18:26:05 UTC 2014,0.84,43.875,7,,
Wed Feb 12 18:26:19 UTC 2014,0.84,40.1,7,,
Wed Feb 12 18:26:30 UTC 2014,0.84,45.225,7,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 18:26:48 UTC 2014,0.84,45.225,7,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 18:26:59 UTC 2014,0.84,45.225,7,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 18:27:12 UTC 2014,0.84,41.975,7,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 18:27:26 UTC 2014,0.0052,51.825,7,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 18:27:36 UTC 2014,0.0052,51.825,7,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 18:27:47 UTC 2014,0.0052,51.825,7,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 18:27:59 UTC 2014,0.0052,51.825,7,,
Wed Feb 12 18:28:06 UTC 2014,0.007,55.5,8,,
Wed Feb 12 18:28:20 UTC 2014,0.007,55.5,8,,
Wed Feb 12 18:28:29 UTC 2014,0.0036,55.8,8,,
Wed Feb 12 18:28:42 UTC 2014,0.0026,58.6833,8,,
Wed Feb 12 18:29:00 UTC 2014,0.0026,58.6833,8,,
Wed Feb 12 18:29:08 UTC 2014,0.0026,58.6833,8,,
Wed Feb 12 18:29:26 UTC 2014,0.0026,58.6833,8,,
Wed Feb 12 18:29:40 UTC 2014,0.0073,56.4667,8,,
Wed Feb 12 18:29:52 UTC 2014,0.0073,56.4667,8,,
Wed Feb 12 18:29:59 UTC 2014,0.003,62.9667,8,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 18:30:19 UTC 2014,0.003,62.9667,8,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 18:30:32 UTC 2014,0.0084,57.2167,8,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 18:30:43 UTC 2014,0.0084,57.2167,8,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 18:30:55 UTC 2014,0.0123,53.0833,8,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 18:31:09 UTC 2014,0.0123,53.0833,8,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 18:31:23 UTC 2014,0.0123,53.0833,9,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 18:31:35 UTC 2014,0.0138,53.0833,9,,
Wed Feb 12 18:31:43 UTC 2014,0.0138,53.0833,9,,
Wed Feb 12 18:31:57 UTC 2014,0.0068,55.0333,9,,
Wed Feb 12 18:32:07 UTC 2014,0.0068,55.0333,9,,
Wed Feb 12 18:32:20 UTC 2014,0.0196,43.8167,9,,
Wed Feb 12 18:32:30 UTC 2014,0.0196,43.8167,9,,
Wed Feb 12 18:32:48 UTC 2014,0.0196,43.8167,9,,
Wed Feb 12 18:32:59 UTC 2014,1.08,43.6167,9,,
Wed Feb 12 18:33:08 UTC 2014,1.08,43.6167,9,,
Wed Feb 12 18:33:20 UTC 2014,1.08,43.6167,9,,
Wed Feb 12 18:33:26 UTC 2014,1.08,41.2167,9,,
Wed Feb 12 18:33:41 UTC 2014,1.08,41.2167,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:33:54 UTC 2014,1.08,41.2167,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:34:03 UTC 2014,1.08,41.2167,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:34:17 UTC 2014,1.08,41.2167,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:34:28 UTC 2014,1.08,40.8833,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:34:40 UTC 2014,1.08,40.8833,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:34:53 UTC 2014,1.08,40.2,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:35:04 UTC 2014,0.0056,40.2,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:35:14 UTC 2014,0.0056,40.2,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:35:25 UTC 2014,1.08,45.4167,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:35:37 UTC 2014,1.08,45.4167,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:35:49 UTC 2014,1.08,61.4667,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:36:03 UTC 2014,1.08,61.4667,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:36:12 UTC 2014,1.08,61.4667,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:36:27 UTC 2014,0.0093,55.075,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:36:36 UTC 2014,0.0093,55.075,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:36:49 UTC 2014,0.0029,59.15,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:37:04 UTC 2014,0.0029,50.55,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:37:16 UTC 2014,1.08,50.55,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:37:29 UTC 2014,1.08,50.55,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:37:40 UTC 2014,1.08,50.55,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:37:51 UTC 2014,1.08,50.55,9,,
Wed Feb 12 18:37:59 UTC 2014,0.0223,56.125,8,,
Wed Feb 12 18:38:17 UTC 2014,0.0223,56.125,8,,
Wed Feb 12 18:38:22 UTC 2014,0.0033,59.525,8,,
Wed Feb 12 18:38:32 UTC 2014,0.0033,59.525,8,,
Wed Feb 12 18:38:42 UTC 2014,0.0064,55.225,8,,
Wed Feb 12 18:39:01 UTC 2014,0.0064,55.225,8,,
Wed Feb 12 18:39:10 UTC 2014,0.0057,49.975,8,,
Wed Feb 12 18:39:27 UTC 2014,0.0057,49.975,8,,
Wed Feb 12 18:39:34 UTC 2014,0.0063,47.775,8,,
Wed Feb 12 18:39:47 UTC 2014,0.0063,47.775,8,,
Wed Feb 12 18:39:57 UTC 2014,0.0042,55.625,8,,
Wed Feb 12 18:40:14 UTC 2014,0.0042,55.625,8,,
Wed Feb 12 18:40:25 UTC 2014,0.0042,55.625,8,,
Wed Feb 12 18:40:37 UTC 2014,0.0042,55.625,8,,
Wed Feb 12 18:40:52 UTC 2014,0.0042,55.625,8,,
Wed Feb 12 18:41:01 UTC 2014,0.0042,55.625,8,,
Wed Feb 12 18:41:07 UTC 2014,0.0053,53.275,8,,
Wed Feb 12 18:41:16 UTC 2014,0.0053,53.275,8,,
Wed Feb 12 18:41:31 UTC 2014,0.96,38.95,8,,
Wed Feb 12 18:41:42 UTC 2014,0.96,38.95,8,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:41:55 UTC 2014,0.96,38.95,8,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:42:06 UTC 2014,0.96,42.225,8,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:42:18 UTC 2014,0.96,42.225,8,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:42:31 UTC 2014,0.96,39.275,8,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:42:42 UTC 2014,0.96,39.275,8,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:42:53 UTC 2014,0.96,39.275,8,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:43:06 UTC 2014,0.96,39.275,8,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:43:17 UTC 2014,0.96,44.775,8,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:43:33 UTC 2014,0.96,44.775,8,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:43:44 UTC 2014,0.96,45.575,8,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:43:54 UTC 2014,0.96,45.575,8,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:44:05 UTC 2014,0.96,44.5,8,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:44:16 UTC 2014,0.96,44.5,8,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:44:31 UTC 2014,0.96,46.975,8,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:44:41 UTC 2014,0.96,55.125,7,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:44:54 UTC 2014,0.0024,55.125,7,,
Wed Feb 12 18:45:02 UTC 2014,0.0037,54.85,7,,
Wed Feb 12 18:45:21 UTC 2014,0.0037,54.85,7,,
Wed Feb 12 18:45:31 UTC 2014,0.0037,54.85,7,,
Wed Feb 12 18:45:46 UTC 2014,0.0037,54.85,7,,
Wed Feb 12 18:46:00 UTC 2014,0.003,56.15,7,,
Wed Feb 12 18:46:14 UTC 2014,0.003,56.15,7,,
Wed Feb 12 18:46:29 UTC 2014,0.0045,55.525,7,,
Wed Feb 12 18:46:43 UTC 2014,0.0045,55.525,7,,
Wed Feb 12 18:46:51 UTC 2014,0.0062,48.475,7,,
Wed Feb 12 18:47:07 UTC 2014,0.0029,52.575,7,,
Wed Feb 12 18:47:13 UTC 2014,0.0029,52.575,7,,
Wed Feb 12 18:47:22 UTC 2014,0.0029,52.575,7,,
Wed Feb 12 18:47:29 UTC 2014,0.0029,52.575,7,,
Wed Feb 12 18:47:36 UTC 2014,0.0025,54.775,7,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:47:56 UTC 2014,0.0022,59.05,7,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:48:09 UTC 2014,0.0022,59.05,7,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:48:23 UTC 2014,0.84,54.45,7,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:48:37 UTC 2014,0.84,54.45,7,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:48:50 UTC 2014,0.84,54.45,7,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:49:02 UTC 2014,0.84,54.45,7,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:49:13 UTC 2014,0.84,60.45,7,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:49:23 UTC 2014,0.84,60.45,7,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:49:36 UTC 2014,0.0046,38.8,7,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:49:46 UTC 2014,0.056,43.7,7,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:49:59 UTC 2014,0.056,43.7,7,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:50:12 UTC 2014,0.84,42,7,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:50:23 UTC 2014,0.84,47.3,7,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:50:35 UTC 2014,0.84,47.3,7,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:50:45 UTC 2014,0.84,52.85,7,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:50:57 UTC 2014,0.84,52.85,7,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:51:07 UTC 2014,0.84,45.3,7,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:51:17 UTC 2014,0.84,45.3,7,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:51:29 UTC 2014,0.72,44.45,6,,
Wed Feb 12 18:51:39 UTC 2014,0.72,44.45,6,,
Wed Feb 12 18:51:46 UTC 2014,0.72,44.45,6,,
Wed Feb 12 18:51:56 UTC 2014,0.72,47.45,6,,
Wed Feb 12 18:52:11 UTC 2014,0.72,38.75,6,,
Wed Feb 12 18:52:22 UTC 2014,0.72,38.75,6,,
Wed Feb 12 18:52:33 UTC 2014,0.72,39.55,6,,
Wed Feb 12 18:52:45 UTC 2014,0.72,39.55,6,,
Wed Feb 12 18:52:55 UTC 2014,0.72,39.55,6,,
Wed Feb 12 18:53:10 UTC 2014,0.0225,45.8,6,,
Wed Feb 12 18:53:22 UTC 2014,0.0225,45.8,6,,
Wed Feb 12 18:53:29 UTC 2014,0.0225,45.8,6,,
Wed Feb 12 18:53:37 UTC 2014,0.0049,53,6,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:53:46 UTC 2014,0.0049,53,6,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:53:56 UTC 2014,0.0075,60.9,6,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:54:08 UTC 2014,0.0069,59.65,6,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:54:20 UTC 2014,0.0069,59.65,6,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:54:32 UTC 2014,0.0082,55.7,6,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:54:45 UTC 2014,0.0082,55.7,6,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:54:56 UTC 2014,0.0082,55.7,6,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:55:08 UTC 2014,0.36,41.85,6,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
