Time ,cpuUsage ,cost ,latency ,numberOfVMs , ongoingAction, targetedNodeID
Wed Feb 12 16:37:17 UTC 2014,71.7,0.12,0.2869,1,,
Wed Feb 12 16:37:28 UTC 2014,40.2,0.12,0.287,1,,
Wed Feb 12 16:37:37 UTC 2014,40.2,0.12,0.287,1,,
Wed Feb 12 16:37:45 UTC 2014,40.2,0.12,0.287,1,,
Wed Feb 12 16:37:51 UTC 2014,48.4,0.12,0.2871,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 16:38:17 UTC 2014,67.3,0.12,0.2879,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 16:38:28 UTC 2014,67.3,0.12,0.2879,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 16:38:43 UTC 2014,67.3,0.12,0.2866,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 16:38:54 UTC 2014,67.5,0.12,0.2866,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 16:39:07 UTC 2014,75.9,0.12,0.2815,1,,
Wed Feb 12 16:39:16 UTC 2014,75.9,0.12,0.2815,1,,
Wed Feb 12 16:39:30 UTC 2014,75.9,0.12,0.2815,1,,
Wed Feb 12 16:39:43 UTC 2014,74.8,0.12,0.2807,1,,
Wed Feb 12 16:39:53 UTC 2014,74.8,0.12,0.2807,1,,
Wed Feb 12 16:39:59 UTC 2014,74.8,0.12,0.2807,1,,
Wed Feb 12 16:40:07 UTC 2014,69.7,0.12,0.2786,1,,
Wed Feb 12 16:40:22 UTC 2014,75.4,0.12,0.272,1,,
Wed Feb 12 16:40:41 UTC 2014,75.4,0.12,0.272,1,,
Wed Feb 12 16:40:48 UTC 2014,75.4,0.12,0.272,1,,
Wed Feb 12 16:40:59 UTC 2014,75.4,0.12,0.272,1,,
Wed Feb 12 16:41:15 UTC 2014,65.5,0.12,0.2697,1,,
Wed Feb 12 16:41:22 UTC 2014,65.5,0.12,0.2697,1,,
Wed Feb 12 16:41:39 UTC 2014,65.5,0.12,0.2668,1,,
