Time ,cost ,numberOfClients ,numberOfVMs , ongoingAction, targetedNodeID
Wed Feb 12 18:08:02 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:08:17 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:08:27 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:08:41 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:08:50 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:09:06 UTC 2014,0.12,38,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:09:21 UTC 2014,0.12,38,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:09:34 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:09:47 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:09:58 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:10:17 UTC 2014,0.12,109,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:10:27 UTC 2014,0.12,109,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:10:38 UTC 2014,0.12,11,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:10:49 UTC 2014,0.12,70,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:11:02 UTC 2014,0.12,70,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:11:15 UTC 2014,0.12,70,1,,
Wed Feb 12 18:11:23 UTC 2014,0.12,70,1,,
Wed Feb 12 18:11:32 UTC 2014,0.12,134,1,,
Wed Feb 12 18:11:48 UTC 2014,0.12,134,1,,
Wed Feb 12 18:11:55 UTC 2014,0.12,336,1,,
Wed Feb 12 18:12:05 UTC 2014,0.12,336,1,,
Wed Feb 12 18:12:23 UTC 2014,0.12,336,1,,
Wed Feb 12 18:12:34 UTC 2014,0.12,336,1,,
Wed Feb 12 18:12:41 UTC 2014,0.12,211,1,,
Wed Feb 12 18:12:55 UTC 2014,0.12,122,1,,
Wed Feb 12 18:13:06 UTC 2014,0.12,122,1,,
Wed Feb 12 18:13:12 UTC 2014,0.12,122,1,,
Wed Feb 12 18:13:24 UTC 2014,0.12,122,1,,
Wed Feb 12 18:13:39 UTC 2014,0.12,79,1,,
Wed Feb 12 18:13:50 UTC 2014,0.12,79,1,,
Wed Feb 12 18:13:58 UTC 2014,0.12,175,1,,
Wed Feb 12 18:14:13 UTC 2014,0.12,175,1,,
Wed Feb 12 18:14:27 UTC 2014,0.12,163,1,,
Wed Feb 12 18:14:34 UTC 2014,0.12,163,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 18:14:52 UTC 2014,0.12,4,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 18:15:02 UTC 2014,0.12,4,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 18:15:12 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 18:15:24 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 18:15:33 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 18:15:43 UTC 2014,0.12,0,1,,
Wed Feb 12 18:15:54 UTC 2014,0.12,0,1,,
Wed Feb 12 18:16:07 UTC 2014,0.12,0,1,,
Wed Feb 12 18:16:22 UTC 2014,0.12,0,1,,
Wed Feb 12 18:16:31 UTC 2014,0.12,0,1,,
Wed Feb 12 18:16:43 UTC 2014,0.12,0,1,,
Wed Feb 12 18:16:53 UTC 2014,0.12,0,1,,
Wed Feb 12 18:17:04 UTC 2014,0.12,0,1,,
Wed Feb 12 18:17:23 UTC 2014,0.12,0,1,,
Wed Feb 12 18:17:37 UTC 2014,0.12,0,1,,
Wed Feb 12 18:17:47 UTC 2014,0.12,0,1,,
Wed Feb 12 18:17:55 UTC 2014,0.12,0,1,,
Wed Feb 12 18:18:13 UTC 2014,0.12,0,1,,
Wed Feb 12 18:18:20 UTC 2014,0.12,0,1,,
Wed Feb 12 18:18:37 UTC 2014,0.12,365,1,,
Wed Feb 12 18:18:49 UTC 2014,0.12,365,1,,
Wed Feb 12 18:19:01 UTC 2014,0.12,365,1,,
Wed Feb 12 18:19:20 UTC 2014,0.12,114,1,,
Wed Feb 12 18:19:37 UTC 2014,0.12,114,1,,
Wed Feb 12 18:19:47 UTC 2014,0.12,114,1,,
Wed Feb 12 18:19:57 UTC 2014,0.12,351,1,,
Wed Feb 12 18:20:07 UTC 2014,0.12,264,1,,
Wed Feb 12 18:20:23 UTC 2014,0.12,264,1,,
Wed Feb 12 18:20:38 UTC 2014,0.12,264,1,,
Wed Feb 12 18:20:45 UTC 2014,0.12,58,1,,
Wed Feb 12 18:20:57 UTC 2014,0.12,58,1,,
Wed Feb 12 18:21:04 UTC 2014,0.12,58,1,,
Wed Feb 12 18:21:22 UTC 2014,0.12,157,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:21:40 UTC 2014,0.12,157,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:21:53 UTC 2014,0.12,157,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:22:10 UTC 2014,0.12,157,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:22:20 UTC 2014,0.12,0,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:22:31 UTC 2014,0.12,0,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:22:41 UTC 2014,0.12,0,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:22:52 UTC 2014,0.12,0,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:23:02 UTC 2014,0.12,0,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:23:12 UTC 2014,0.12,203,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:23:28 UTC 2014,0.12,203,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:23:38 UTC 2014,0.12,174,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:23:52 UTC 2014,0.12,174,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:24:02 UTC 2014,0.12,174,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:24:14 UTC 2014,0.12,0,1,,
Wed Feb 12 18:24:22 UTC 2014,0.12,0,1,,
Wed Feb 12 18:24:34 UTC 2014,0.12,0,1,,
Wed Feb 12 18:24:40 UTC 2014,0.12,0,1,,
Wed Feb 12 18:24:48 UTC 2014,0.12,0,1,,
Wed Feb 12 18:24:58 UTC 2014,0.12,0,1,,
Wed Feb 12 18:25:13 UTC 2014,0.12,0,1,,
Wed Feb 12 18:25:29 UTC 2014,0.12,0,1,,
Wed Feb 12 18:25:38 UTC 2014,0.12,0,1,,
Wed Feb 12 18:25:45 UTC 2014,0.12,0,1,,
Wed Feb 12 18:25:55 UTC 2014,0.12,0,1,,
Wed Feb 12 18:26:04 UTC 2014,0.12,0,1,,
Wed Feb 12 18:26:20 UTC 2014,0.12,0,1,,
Wed Feb 12 18:26:30 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 18:26:50 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 18:27:06 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 18:27:17 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 18:27:30 UTC 2014,0.12,162,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 18:27:41 UTC 2014,0.12,162,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 18:27:55 UTC 2014,0.12,162,1,,
Wed Feb 12 18:28:04 UTC 2014,0.12,138,1,,
Wed Feb 12 18:28:23 UTC 2014,0.12,264,1,,
Wed Feb 12 18:28:38 UTC 2014,0.12,264,1,,
Wed Feb 12 18:28:51 UTC 2014,0.12,376,1,,
Wed Feb 12 18:29:05 UTC 2014,0.12,376,1,,
Wed Feb 12 18:29:16 UTC 2014,0.12,376,1,,
Wed Feb 12 18:29:35 UTC 2014,0.12,376,1,,
Wed Feb 12 18:29:41 UTC 2014,0.12,132,1,,
Wed Feb 12 18:29:48 UTC 2014,0.12,132,1,,
Wed Feb 12 18:30:01 UTC 2014,0.12,317,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 18:30:14 UTC 2014,0.12,317,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 18:30:27 UTC 2014,0.12,114,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 18:30:38 UTC 2014,0.12,114,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 18:30:53 UTC 2014,0.12,78,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 18:31:10 UTC 2014,0.12,78,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 18:31:21 UTC 2014,0.12,78,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 18:31:37 UTC 2014,0.12,78,1,,
Wed Feb 12 18:31:52 UTC 2014,0.12,159,1,,
Wed Feb 12 18:32:03 UTC 2014,0.12,159,1,,
Wed Feb 12 18:32:12 UTC 2014,0.12,159,1,,
Wed Feb 12 18:32:19 UTC 2014,0.12,55,1,,
Wed Feb 12 18:32:34 UTC 2014,0.12,55,1,,
Wed Feb 12 18:32:47 UTC 2014,0.12,55,1,,
Wed Feb 12 18:32:53 UTC 2014,0.12,55,1,,
Wed Feb 12 18:33:01 UTC 2014,0.12,0,1,,
Wed Feb 12 18:33:16 UTC 2014,0.12,0,1,,
Wed Feb 12 18:33:29 UTC 2014,0.12,0,1,,
Wed Feb 12 18:33:38 UTC 2014,0.12,0,1,,
Wed Feb 12 18:33:44 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:34:00 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:34:12 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:34:22 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:34:33 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:34:44 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:34:56 UTC 2014,0.12,193,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:35:05 UTC 2014,0.12,193,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:35:16 UTC 2014,0.12,193,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:35:24 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:35:38 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:35:47 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:35:57 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:36:08 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:36:23 UTC 2014,0.12,116,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:36:34 UTC 2014,0.12,116,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:36:45 UTC 2014,0.12,376,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:36:59 UTC 2014,0.12,376,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:37:09 UTC 2014,0.12,1,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:37:21 UTC 2014,0.12,1,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:37:33 UTC 2014,0.12,1,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:37:50 UTC 2014,0.12,1,1,,
Wed Feb 12 18:38:00 UTC 2014,0.12,43,1,,
Wed Feb 12 18:38:12 UTC 2014,0.12,43,1,,
Wed Feb 12 18:38:26 UTC 2014,0.12,292,1,,
Wed Feb 12 18:38:37 UTC 2014,0.12,292,1,,
Wed Feb 12 18:38:54 UTC 2014,0.12,150,1,,
Wed Feb 12 18:39:04 UTC 2014,0.12,150,1,,
Wed Feb 12 18:39:18 UTC 2014,0.12,168,1,,
Wed Feb 12 18:39:30 UTC 2014,0.12,168,1,,
Wed Feb 12 18:39:41 UTC 2014,0.12,153,1,,
Wed Feb 12 18:39:49 UTC 2014,0.12,153,1,,
Wed Feb 12 18:39:56 UTC 2014,0.12,153,1,,
Wed Feb 12 18:40:03 UTC 2014,0.12,226,1,,
Wed Feb 12 18:40:20 UTC 2014,0.12,226,1,,
Wed Feb 12 18:40:29 UTC 2014,0.12,226,1,,
Wed Feb 12 18:40:43 UTC 2014,0.12,226,1,,
Wed Feb 12 18:40:58 UTC 2014,0.12,182,1,,
Wed Feb 12 18:41:10 UTC 2014,0.12,182,1,,
Wed Feb 12 18:41:23 UTC 2014,0.12,182,1,,
Wed Feb 12 18:41:35 UTC 2014,0.12,0,1,,
Wed Feb 12 18:41:46 UTC 2014,0.12,0,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:41:58 UTC 2014,0.12,0,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:42:10 UTC 2014,0.12,0,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:42:20 UTC 2014,0.12,0,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:42:30 UTC 2014,0.12,0,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:42:40 UTC 2014,0.12,0,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:42:52 UTC 2014,0.12,0,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:43:05 UTC 2014,0.12,0,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:43:20 UTC 2014,0.12,0,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:43:31 UTC 2014,0.12,0,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:43:41 UTC 2014,0.12,0,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:43:52 UTC 2014,0.12,0,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:44:07 UTC 2014,0.12,0,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:44:16 UTC 2014,0.12,0,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:44:32 UTC 2014,0.12,0,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:44:43 UTC 2014,0.12,0,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:44:53 UTC 2014,0.12,354,1,,
Wed Feb 12 18:45:02 UTC 2014,0.12,226,1,,
Wed Feb 12 18:45:20 UTC 2014,0.12,226,1,,
Wed Feb 12 18:45:33 UTC 2014,0.12,226,1,,
Wed Feb 12 18:45:44 UTC 2014,0.12,226,1,,
Wed Feb 12 18:46:02 UTC 2014,0.12,279,1,,
Wed Feb 12 18:46:13 UTC 2014,0.12,187,1,,
Wed Feb 12 18:46:29 UTC 2014,0.12,187,1,,
Wed Feb 12 18:46:41 UTC 2014,0.12,135,1,,
Wed Feb 12 18:46:52 UTC 2014,0.12,135,1,,
Wed Feb 12 18:47:05 UTC 2014,0.12,292,1,,
Wed Feb 12 18:47:17 UTC 2014,0.12,292,1,,
Wed Feb 12 18:47:33 UTC 2014,0.12,337,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:47:44 UTC 2014,0.12,337,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:47:59 UTC 2014,0.12,385,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:48:12 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:48:29 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:48:39 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:48:55 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:49:06 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:49:16 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:49:27 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:49:37 UTC 2014,0.12,181,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:49:56 UTC 2014,0.12,15,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:50:14 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:50:27 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:50:39 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:50:49 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:51:00 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:51:16 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 18:51:33 UTC 2014,0.12,0,1,,
Wed Feb 12 18:51:44 UTC 2014,0.12,0,1,,
Wed Feb 12 18:51:57 UTC 2014,0.12,0,1,,
Wed Feb 12 18:52:07 UTC 2014,0.12,0,1,,
Wed Feb 12 18:52:23 UTC 2014,0.12,0,1,,
Wed Feb 12 18:52:33 UTC 2014,0.12,0,1,,
Wed Feb 12 18:52:45 UTC 2014,0.12,0,1,,
Wed Feb 12 18:52:54 UTC 2014,0.12,0,1,,
Wed Feb 12 18:53:02 UTC 2014,0.12,32,1,,
Wed Feb 12 18:53:19 UTC 2014,0.12,32,1,,
Wed Feb 12 18:53:31 UTC 2014,0.12,148,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:53:53 UTC 2014,0.12,96,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:54:10 UTC 2014,0.12,104,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:54:22 UTC 2014,0.12,104,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:54:35 UTC 2014,0.12,88,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:54:46 UTC 2014,0.12,88,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:54:55 UTC 2014,0.12,88,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:55:08 UTC 2014,0.12,2,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:55:18 UTC 2014,0.12,2,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:55:31 UTC 2014,0.12,252,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:55:45 UTC 2014,0.12,195,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:55:56 UTC 2014,0.12,195,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:56:06 UTC 2014,0.12,160,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:56:21 UTC 2014,0.12,46,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 18:56:32 UTC 2014,0.12,186,1,,
Wed Feb 12 18:56:50 UTC 2014,0.12,186,1,,
Wed Feb 12 18:56:57 UTC 2014,0.12,186,1,,
Wed Feb 12 18:57:07 UTC 2014,0.12,178,1,,
Wed Feb 12 18:57:29 UTC 2014,0.12,367,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 18:57:49 UTC 2014,0.12,367,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 18:58:01 UTC 2014,0.12,295,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 18:58:12 UTC 2014,0.12,295,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 18:58:22 UTC 2014,0.12,127,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 18:58:33 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 18:58:49 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 18:59:02 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 18:59:13 UTC 2014,0.12,0,1,,
Wed Feb 12 18:59:23 UTC 2014,0.12,0,1,,
Wed Feb 12 18:59:36 UTC 2014,0.12,0,1,,
Wed Feb 12 18:59:55 UTC 2014,0.12,0,1,,
Wed Feb 12 19:00:06 UTC 2014,0.12,0,1,,
Wed Feb 12 19:00:22 UTC 2014,0.12,0,1,,
Wed Feb 12 19:00:30 UTC 2014,0.12,0,1,,
Wed Feb 12 19:00:37 UTC 2014,0.12,0,1,,
Wed Feb 12 19:00:54 UTC 2014,0.12,0,1,,
Wed Feb 12 19:01:10 UTC 2014,0.12,0,1,,
Wed Feb 12 19:01:20 UTC 2014,0.12,0,1,,
Wed Feb 12 19:01:34 UTC 2014,0.12,0,1,,
Wed Feb 12 19:01:41 UTC 2014,0.12,152,1,,
Wed Feb 12 19:01:54 UTC 2014,0.12,152,1,,
Wed Feb 12 19:02:01 UTC 2014,0.12,152,1,,
Wed Feb 12 19:02:11 UTC 2014,0.12,27,1,,
Wed Feb 12 19:02:23 UTC 2014,0.12,238,1,,
Wed Feb 12 19:02:33 UTC 2014,0.12,238,1,,
Wed Feb 12 19:02:50 UTC 2014,0.12,2,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:03:03 UTC 2014,0.12,2,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:03:13 UTC 2014,0.12,2,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:03:25 UTC 2014,0.12,303,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:03:35 UTC 2014,0.12,303,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:03:45 UTC 2014,0.12,42,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:03:56 UTC 2014,0.12,42,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:04:08 UTC 2014,0.12,114,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:04:19 UTC 2014,0.12,114,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:04:29 UTC 2014,0.12,209,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:04:39 UTC 2014,0.12,209,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:04:50 UTC 2014,0.12,285,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:05:05 UTC 2014,0.12,0,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:05:15 UTC 2014,0.12,0,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:05:25 UTC 2014,0.12,42,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:05:36 UTC 2014,0.12,9,1,,
Wed Feb 12 19:05:49 UTC 2014,0.12,9,1,,
Wed Feb 12 19:06:05 UTC 2014,0.12,9,1,,
Wed Feb 12 19:06:17 UTC 2014,0.12,370,1,,
Wed Feb 12 19:06:26 UTC 2014,0.12,370,1,,
Wed Feb 12 19:06:33 UTC 2014,0.12,125,1,,
Wed Feb 12 19:06:43 UTC 2014,0.12,125,1,,
Wed Feb 12 19:06:51 UTC 2014,0.12,125,1,,
Wed Feb 12 19:07:01 UTC 2014,0.12,125,1,,
Wed Feb 12 19:07:08 UTC 2014,0.12,0,1,,
Wed Feb 12 19:07:29 UTC 2014,0.12,22,1,,
Wed Feb 12 19:07:36 UTC 2014,0.12,22,1,,
Wed Feb 12 19:07:43 UTC 2014,0.12,311,1,,
Wed Feb 12 19:07:54 UTC 2014,0.12,311,1,,
Wed Feb 12 19:08:00 UTC 2014,0.12,311,1,,
Wed Feb 12 19:08:09 UTC 2014,0.12,340,1,,
Wed Feb 12 19:08:25 UTC 2014,0.12,8,1,,
Wed Feb 12 19:08:33 UTC 2014,0.12,0,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:08:53 UTC 2014,0.12,0,1,,
Wed Feb 12 19:09:01 UTC 2014,0.12,0,1,,
Wed Feb 12 19:09:15 UTC 2014,0.12,0,1,,
Wed Feb 12 19:09:28 UTC 2014,0.12,0,1,,
Wed Feb 12 19:09:43 UTC 2014,0.12,0,1,,
Wed Feb 12 19:09:53 UTC 2014,0.12,0,1,,
