Time ,totalPendingRequests ,avgPendingRequests ,totalThroughput ,avgThroughput ,cpuUsage ,instances ,cost ,avgResponseTime , ongoingAction, targetedNodeID,,,
1.42349E+12,16,8,180,90,18.25,2,0.24,88.5,EventProcessingUnit,ScaleOut,88.5,,3800
1.42349E+12,8,4,162,81,18.25,2,0.24,73,EventProcessingUnit,ScaleOut,73,,3805
1.42349E+12,16,8,178,89,18.25,2,0.24,70.5,EventProcessingUnit,ScaleOut,70.5,,3810
1.42349E+12,7,3.5,169,84.5,18.25,2,0.24,109.5,EventProcessingUnit,ScaleOut,109.5,,3815
1.42349E+12,21,10.5,174,87,19.6,2,0.24,78.5,EventProcessingUnit,ScaleOut,78.5,,3820
1.42349E+12,19,9.5,170,85,20.25,2,0.24,152,EventProcessingUnit,ScaleOut,152,,3825
1.42349E+12,22,11,162,81,20.25,2,0.24,112.5,EventProcessingUnit,ScaleOut,112.5,,3830
1.42349E+12,24,12,185,92.5,20.25,2,0.24,158.5,EventProcessingUnit,ScaleOut,158.5,,3835
1.42349E+12,15,7.5,166,83,20.25,2,0.24,133.5,EventProcessingUnit,ScaleOut,133.5,,3840
1.42349E+12,32,16,172,86,19.5,2,0.24,151.5,EventProcessingUnit,ScaleOut,151.5,,3845
1.42349E+12,15,7.5,169,84.5,19.5,2,0.24,156,EventProcessingUnit,ScaleOut,156,,3850
1.42349E+12,29,14.5,166,83,19.5,2,0.24,119,EventProcessingUnit,ScaleOut,119,,3855
1.42349E+12,20,10,177,88.5,19.5,2,0.24,151,EventProcessingUnit,ScaleOut,151,,3860
1.42349E+12,18,9,165,82.5,19.5,2,0.24,83.5,EventProcessingUnit,ScaleOut,83.5,,3865
1.42349E+12,16,8,178,89,19.5,2,0.24,119.5,EventProcessingUnit,ScaleOut,119.5,,3870
1.42349E+12,9,4.5,170,85,38.7,3,0.36,83,EventProcessingUnit,ScaleOut,83,,3875
1.42349E+12,0,0,125,41.6667,29.5667,3,0.36,6.6667,EventProcessingUnit,ScaleOut,6.6667,,3880
1.42349E+12,0,0,109,36.3333,29.0333,3,0.36,6.6667,EventProcessingUnit,ScaleOut,6.6667,,3885
1.42349E+12,125,41.6667,119,39.6667,29.0333,3,0.36,22963.3333,EventProcessingUnit,ScaleOut,2010.481667,,3890
1.42349E+12,163,54.3333,146,48.6667,29.0333,3,0.36,5308,EventProcessingUnit,ScaleOut,2001.654,,3895
1.42349E+12,185,61.6667,134,44.6667,43.2667,3,0.36,5381.6667,EventProcessingUnit,ScaleOut,2001.690833,,3900
1.42349E+12,81,27,149,49.6667,41.9667,3,0.36,2823.6667,EventProcessingUnit,ScaleOut,2000.411833,ECP2 ended,3905
1.42349E+12,2,0.6667,157,52.3333,41.9667,3,0.36,10,EventProcessingUnit,ScaleOut,10,,3910
1.42349E+12,3,1,167,55.6667,41.9667,3,0.36,10,EventProcessingUnit,ScaleOut,10,,3915
1.42349E+12,2,0.6667,187,62.3333,28.6667,3,0.36,10,EventProcessingUnit,ScaleOut,10,,3920
1.42349E+12,3,1,146,48.6667,28.6667,3,0.36,10,EventProcessingUnit,ScaleOut,10,,3925
1.42349E+12,3,1,197,65.6667,28.6667,3,0.36,10.6667,EventProcessingUnit,ScaleOut,10.6667,,3930
1.42349E+12,2,0.6667,145,48.3333,28.6667,3,0.36,10.3333,,,10.3333,,3935
1.42349E+12,2,0.6667,198,66,18.9333,3,0.36,10.6667,,,10.6667,,3940
1.42349E+12,2,0.6667,154,51.3333,18.9333,3,0.36,10,,,10,,3945
1.42349E+12,4,1.3333,170,56.6667,18.9333,3,0.36,10.6667,,,10.6667,,3950
1.42349E+12,3,1,185,61.6667,18.9333,3,0.36,11,,,11,,3955
1.42349E+12,2,0.6667,152,50.6667,17.7667,3,0.36,10.6667,,,10.6667,,3960
1.42349E+12,2,0.6667,200,66.6667,17.7667,3,0.36,10.6667,,,10.6667,,3965
1.42349E+12,4,1.3333,146,48.6667,17.7667,3,0.36,10.3333,,,10.3333,,3970
1.42349E+12,4,1.3333,206,68.6667,17.7667,3,0.36,10.3333,,,10.3333,,3975
1.42349E+12,1,0.3333,144,48,17.7667,3,0.36,10.6667,,,10.6667,,3980
1.42349E+12,3,1,187,62.3333,17.7667,3,0.36,10,,,10,,3985
1.42349E+12,1,0.3333,173,57.6667,17.8,3,0.36,11,,,11,,3990
1.42349E+12,2,0.6667,165,55,17.8667,3,0.36,10,,,10,,3995
1.42349E+12,1,0.3333,191,63.6667,17.8667,3,0.36,11,,,11,,4000
1.42349E+12,2,0.6667,141,47,17.8667,3,0.36,10.3333,,,10.3333,,4005
1.42349E+12,1,0.3333,200,66.6667,17.8667,3,0.36,10.3333,,,10.3333,,4010
1.42349E+12,0,0,150,50,17.8667,3,0.36,10,,,10,,4015
1.42349E+12,3,1,177,59,16.2667,3,0.36,10.3333,,,10.3333,,4020
1.42349E+12,1,0.3333,171,57,16.2667,3,0.36,10,,,10,,4025
1.42349E+12,3,1,168,56,16.2667,3,0.36,10,,,10,,4030
1.42349E+12,2,0.6667,180,60,16.2667,3,0.36,10,,,10,,4035
1.42349E+12,1,0.3333,159,53,15.6667,3,0.36,10,,,10,,4040
1.42349E+12,1,0.3333,181,60.3333,15.6667,3,0.36,10,,,10,,4045
1.42349E+12,3,1,173,57.6667,15.6667,3,0.36,10,,,10,,4050
1.42349E+12,1,0.3333,158,52.6667,15.6667,3,0.36,10,,,10,,4055
1.42349E+12,2,0.6667,185,61.6667,16.7333,3,0.36,10.3333,,,10.3333,,4060
1.42349E+12,2,0.6667,156,52,16.7333,3,0.36,10,,,10,,4065
1.42349E+12,3,1,189,63,16.7333,3,0.36,10,,,10,,4070
1.42349E+12,2,0.6667,155,51.6667,16.7333,3,0.36,10,,,10,,4075
1.42349E+12,3,1,174,58,15.3667,3,0.36,10,,,10,,4080
1.42349E+12,1,0.3333,180,60,15.0667,3,0.36,11.3333,,,11.3333,,4085
1.42349E+12,3,1,151,50.3333,15.0667,3,0.36,10.6667,,,10.6667,,4090
1.42349E+12,3,1,197,65.6667,15.0667,3,0.36,11,,,11,,4095
1.42349E+12,2,0.6667,139,46.3333,15.0667,3,0.36,10,,,10,,4100
1.42349E+12,2,0.6667,203,67.6667,15.0667,3,0.36,10.3333,,,10.3333,,4105
1.42349E+12,2,0.6667,139,46.3333,15.0667,3,0.36,10.3333,,,10.3333,,4110
1.42349E+12,2,0.6667,189,63,15.0667,3,0.36,10.3333,,,10.3333,,4115
1.42349E+12,1,0.3333,174,58,15.0667,3,0.36,10.6667,,,10.6667,,4120
1.42349E+12,2,0.6667,162,54,15.0667,3,0.36,10.3333,,,10.3333,,4125
1.42349E+12,4,1.3333,193,64.3333,15.0667,3,0.36,10.6667,,,10.6667,,4130
1.42349E+12,3,1,143,47.6667,15.0667,3,0.36,10,,,10,,4135
1.42349E+12,4,1.3333,202,67.3333,15.7667,3,0.36,10.6667,,,10.6667,,4140
1.42349E+12,2,0.6667,146,48.6667,15.7667,3,0.36,10,,,10,,4145
1.42349E+12,2,0.6667,184,61.3333,15.7667,3,0.36,10.3333,,,10.3333,,4150
1.42349E+12,2,0.6667,170,56.6667,15.7667,3,0.36,10,,,10,,4155
1.42349E+12,3,1,170,56.6667,15.7667,3,0.36,10.6667,,,10.6667,,4160
1.42349E+12,2,0.6667,179,59.6667,15.7667,3,0.36,10,,,10,,4165
1.42349E+12,1,0.3333,160,53.3333,15.9667,3,0.36,10.3333,,,10.3333,,4170
1.42349E+12,2,0.6667,183,61,16.3,3,0.36,10,,,10,,4175
1.42349E+12,1,0.3333,167,55.6667,17.9667,3,0.36,10,,,10,,4180
1.42349E+12,2,0.6667,166,55.3333,17.9667,3,0.36,10,,,10,,4185
1.42349E+12,2,0.6667,181,60.3333,17.9667,3,0.36,10.3333,,,10.3333,,4190
1.42349E+12,3,1,158,52.6667,17.9667,3,0.36,10,,,10,,4195
1.42349E+12,2,0.6667,189,63,17.5,3,0.36,10.6667,,,10.6667,,4200
1.42349E+12,1,0.3333,153,51,17.5,3,0.36,10.3333,,,10.3333,,4205
1.42349E+12,2,0.6667,182,60.6667,17.5,3,0.36,10.6667,,,10.6667,,4210
1.42349E+12,2,0.6667,177,59,17.5,3,0.36,10.3333,,,10.3333,,4215
1.42349E+12,3,1,147,49,16.3667,3,0.36,10.3333,,,10.3333,,4220
1.42349E+12,2,0.6667,199,66.3333,16.3667,3,0.36,12,,,12,,4225
1.42349E+12,1,0.3333,138,46,16.3667,3,0.36,10.3333,,,10.3333,,4230
1.42349E+12,2,0.6667,207,69,16.3667,3,0.36,11,,,11,,4235
1.42349E+12,1,0.3333,143,47.6667,14.3667,3,0.36,10,,,10,,4240
1.42349E+12,4,1.3333,185,61.6667,14.3667,3,0.36,10.6667,,,10.6667,,4245
1.42349E+12,2,0.6667,177,59,14.3667,3,0.36,10.6667,,,10.6667,,4250
1.42349E+12,2,0.6667,157,52.3333,14.3667,3,0.36,10.6667,,,10.6667,,4255
1.42349E+12,2,0.6667,193,64.3333,14.2333,3,0.36,11,,,11,,4260
1.42349E+12,3,1,143,47.6667,14,3,0.36,10.6667,,,10.6667,,4265
1.42349E+12,3,1,206,68.6667,14,3,0.36,10.6667,,,10.6667,,4270
1.42349E+12,3,1,136,45.3333,14,3,0.36,10,,,10,,4275
1.42349E+12,3,1,195,65,14.6667,3,0.36,11,,,11,,4280
1.42349E+12,1,0.3333,162,54,14.6667,3,0.36,10,,,10,,4285
1.42349E+12,2,0.6667,171,57,14.6667,3,0.36,10.3333,,,10.3333,,4290
1.42349E+12,1,0.3333,181,60.3333,14.6667,3,0.36,10,,,10,,4295
1.42349E+12,3,1,153,51,14.1667,3,0.36,10.3333,,,10.3333,,4300
1.42349E+12,3,1,199,66.3333,14.1667,3,0.36,10,,,10,,4305
1.42349E+12,2,0.6667,148,49.3333,14.1667,3,0.36,10.3333,,,10.3333,,4310
1.42349E+12,3,1,172,57.3333,14.1667,3,0.36,10.6667,,,10.6667,,4315
1.42349E+12,2,0.6667,173,57.6667,14.6333,3,0.36,10,,,10,,4320
1.42349E+12,3,1,157,52.3333,15.9667,3,0.36,10,,,10,,4325
1.42349E+12,1,0.3333,181,60.3333,15.9667,3,0.36,10,,,10,,4330
1.42349E+12,3,1,159,53,15.9667,3,0.36,10,,,10,,4335
1.42349E+12,1,0.3333,182,60.6667,15.9333,3,0.36,10,,,10,,4340
1.42349E+12,1,0.3333,173,57.6667,14.6333,3,0.36,10.3333,,,10.3333,,4345
1.42349E+12,2,0.6667,162,54,14.6333,3,0.36,10,,,10,,4350
1.42349E+12,2,0.6667,190,63.3333,14.6333,3,0.36,10.3333,,,10.3333,,4355
1.42349E+12,2,0.6667,154,51.3333,14.6,3,0.36,10,,,10,,4360
1.42349E+12,1,0.3333,191,63.6667,14.6,3,0.36,10.6667,,,10.6667,,4365
1.42349E+12,2,0.6667,151,50.3333,14.6,3,0.36,10,,,10,,4370
1.42349E+12,1,0.3333,190,63.3333,14.6,3,0.36,10.6667,,,10.6667,,4375
1.42349E+12,0,0,173,57.6667,14.6,3,0.36,10.3333,,,10.3333,,4380
1.42349E+12,3,1,154,51.3333,14.6,3,0.36,10.3333,,,10.3333,,4385
1.42349E+12,1,0.3333,195,65,14.6,3,0.36,10.6667,,,10.6667,,4390
1.42349E+12,2,0.6667,142,47.3333,14.6,3,0.36,10.3333,,,10.3333,,4395
1.42349E+12,3,1,207,69,14.9333,3,0.36,11,,,11,,4400
1.42349E+12,3,1,140,46.6667,14.8667,3,0.36,10,,,10,,4405
1.42349E+12,2,0.6667,190,63.3333,14.8667,3,0.36,10.3333,,,10.3333,,4410
1.42349E+12,1,0.3333,172,57.3333,14.8667,3,0.36,11,,,11,,4415
1.42349E+12,4,1.3333,159,53,14.1333,3,0.36,10,,,10,,4420
1.42349E+12,3,1,190,63.3333,14.1333,3,0.36,10.3333,,,10.3333,,4425
1.42349E+12,4,1.3333,146,48.6667,14.1333,3,0.36,10,,,10,,4430
1.42349E+12,1,0.3333,203,67.6667,14.1333,3,0.36,11,,,11,,4435
1.42349E+12,3,1,144,48,14.1333,3,0.36,10,,,10,,4440
1.42349E+12,2,0.6667,185,61.6667,14.1333,3,0.36,10.3333,,,10.3333,,4445
1.42349E+12,2,0.6667,169,56.3333,14.0333,3,0.36,10,,,10,,4450
1.42349E+12,4,1.3333,169,56.3333,14.0333,3,0.36,10,,,10,,4455
1.42349E+12,3,1,177,59,14.0333,3,0.36,10,,,10,,4460
1.42349E+12,3,1,162,54,14.0333,3,0.36,10,,,10,,4465
1.42349E+12,3,1,186,62,14.0333,3,0.36,10,,,10,,4470
1.42349E+12,1,0.3333,162,54,14.0333,3,0.36,10,,,10,,4475
1.42349E+12,3,1,170,56.6667,14.3,3,0.36,10.3333,,,10.3333,,4480
1.42349E+12,3,1,180,60,14.3,3,0.36,10.3333,,,10.3333,,4485
1.42349E+12,1,0.3333,130,43.3333,14.3,3,0.36,10,,,10,,4490
1.42349E+12,1,0.3333,168,56,14.3667,3,0.36,10,,,10,,4495
1.42349E+12,2,0.6667,104,34.6667,14.3667,3,0.36,10,,,10,,4500
1.42349E+12,2,0.6667,126,42,13.5667,3,0.36,10,,,10,,4505
1.42349E+12,0,0,92,30.6667,13.3,3,0.36,10,,,10,,4510
1.42349E+12,1,0.3333,84,28,13.3,3,0.36,10.3333,,,10.3333,,4515
1.42349E+12,0,0,125,41.6667,9.8333,3,0.36,10,,,10,,4520
1.42349E+12,1,0.3333,64,21.3333,8.8667,3,0.36,10,,,10,,4525
1.42349E+12,0,0,137,45.6667,8.8667,3,0.36,10,,,10,,4530
1.42349E+12,1,0.3333,54,18,8.8667,3,0.36,10,,,10,,4535
1.42349E+12,1,0.3333,135,45,8.8667,3,0.36,10,,,10,,4540
1.42349E+12,0,0,79,26.3333,8.8667,3,0.36,10,,,10,,4545
1.42349E+12,1,0.3333,103,34.3333,8.8667,3,0.36,10,,,10,,4550
1.42349E+12,1,0.3333,102,34,8.8667,3,0.36,10,,,10,,4555
1.42349E+12,2,0.6667,83,27.6667,8.8667,3,0.36,10,,,10,,4560
1.42349E+12,0,0,121,40.3333,8.8667,3,0.36,10,,,10,,4565
1.42349E+12,1,0.3333,69,23,8.8667,3,0.36,10,,,10,,4570
1.42349E+12,1,0.3333,117,39,8.8667,3,0.36,10,,,10,,4575
1.42349E+12,0,0,89,29.6667,8.8667,3,0.36,10,,,10,,4580
1.42349E+12,1,0.3333,103,34.3333,8.8667,3,0.36,10,,,10,,4585
1.42349E+12,1,0.3333,97,32.3333,8.8667,3,0.36,10,,,10,,4590
1.42349E+12,1,0.3333,93,31,8.8667,3,0.36,10,,,10,,4595
1.42349E+12,2,0.6667,100,33.3333,8.8667,3,0.36,10,,,10,,4600
1.42349E+12,0,0,107,35.6667,8.8667,3,0.36,10,,,10,,4605
1.42349E+12,1,0.3333,78,26,8.4667,3,0.36,10,,,10,,4610
1.42349E+12,1,0.3333,119,39.6667,8.4667,3,0.36,10,,,10,,4615
1.42349E+12,0,0,74,24.6667,8.9667,3,0.36,10,,,10,,4620
1.42349E+12,0,0,0,0,8.9667,3,0.36,0,,,0,,4625
1.42349E+12,0,0,29,9.6667,8.9667,3,0.36,10,,,10,,4630
1.42349E+12,0,0,25,8.3333,8.9667,3,0.36,10,,,10,,4635
1.42349E+12,0,0,23,7.6667,6.1333,3,0.36,10,,,10,,4640
1.42349E+12,0,0,29,9.6667,4.5333,3,0.36,10,,,10,,4645
1.42349E+12,0,0,18,6,4.5333,3,0.36,10,,,10,,4650
1.42349E+12,1,0.3333,33,11,4.5333,3,0.36,10.3333,,,10.3333,,4655
1.42349E+12,0,0,15,5,4.7667,3,0.36,10,,,10,,4660
1.42349E+12,0,0,36,12,4.7667,3,0.36,10,,,10,,4665
1.42349E+12,0,0,12,4,4.7667,3,0.36,10.3333,,,10.3333,,4670
1.42349E+12,1,0.3333,37,12.3333,4.7667,3,0.36,10,,,10,,4675
1.42349E+12,0,0,15,5,3.5333,3,0.36,10,,,10,,4680
1.42349E+12,0,0,0,0,3.5333,3,0.36,0,,,0,,4685
1.42349E+12,0,0,0,0,3.5333,3,0.36,0,,,0,,4690
1.42349E+12,0,0,0,0,3.5333,3,0.36,0,,,0,,4695
1.42349E+12,0,0,0,0,3.5333,3,0.36,0,,,0,,4700
1.42349E+12,0,0,0,0,3.2667,3,0.36,0,,,0,,4705
1.42349E+12,0,0,0,0,3.2667,3,0.36,0,,,0,,4710
1.42349E+12,0,0,0,0,3.2667,3,0.36,0,EventProcessingUnit,ScaleIn,0,ECP1 started,4715
1.42349E+12,0,0,0,0,2.2,3,0.36,0,EventProcessingUnit,ScaleIn,0,,4720
1.42349E+12,0,0,0,0,2.2,3,0.36,0,EventProcessingUnit,ScaleIn,0,,4725
1.42349E+12,0,0,0,0,2.2,3,0.36,0,EventProcessingUnit,ScaleIn,0,,4730
1.42349E+12,0,0,0,0,2.35,2,0.24,0,EventProcessingUnit,ScaleIn,0,,4735
1.42349E+12,0,0,0,0,2.35,2,0.24,0,EventProcessingUnit,ScaleIn,0,,4740
1.42349E+12,0,0,0,0,2.35,2,0.24,0,EventProcessingUnit,ScaleIn,0,ECP1 ended,4745
1.42349E+12,0,0,0,0,2.35,2,0.24,0,,,0,,4750
1.42349E+12,0,0,0,0,2.35,2,0.24,0,,,0,,4755
1.42349E+12,0,0,0,0,2.35,2,0.24,0,,,0,,4760
1.42349E+12,0,0,0,0,2.35,2,0.24,0,,,0,,4765
1.42349E+12,0,0,36,18,2.35,2,0.24,10,,,10,,4770
1.42349E+12,1,0.5,13,6.5,2.35,2,0.24,10,,,10,,4775
1.42349E+12,0,0,19,9.5,3.3,2,0.24,5,,,5,,4780
1.42349E+12,0,0,7,3.5,4.2,2,0.24,10,,,10,,4785
1.42349E+12,0,0,13,6.5,4.2,2,0.24,10,,,10,,4790
1.42349E+12,0,0,5,2.5,4.2,2,0.24,5,,,5,,4795
1.42349E+12,0,0,15,7.5,4.2,2,0.24,10,,,10,,4800
1.42349E+12,1,0.5,5,2.5,3.4,2,0.24,10,,,10,,4805
1.42349E+12,0,0,15,7.5,3.4,2,0.24,10,,,10,,4810
1.42349E+12,0,0,5,2.5,3.4,2,0.24,10.5,,,10.5,,4815
1.42349E+12,0,0,15,7.5,3.4,2,0.24,10,,,10,,4820
1.42349E+12,0,0,5,2.5,3.4,2,0.24,10,,,10,,4825
1.42349E+12,0,0,0,0,3.4,2,0.24,0,,,0,,4830
1.42349E+12,0,0,1,0.5,3.4,2,0.24,5,,,5,,4835
1.42349E+12,0,0,3,1.5,3.4,2,0.24,10,,,10,,4840
1.42349E+12,0,0,1,0.5,3.4,2,0.24,5.5,,,5.5,,4845
1.42349E+12,0,0,3,1.5,3.4,2,0.24,10,,,10,,4850
1.42349E+12,0,0,1,0.5,3.4,2,0.24,5,,,5,,4855
1.42349E+12,0,0,3,1.5,3.4,2,0.24,10.5,,,10.5,,4860
1.42349E+12,0,0,1,0.5,3.4,2,0.24,5,,,5,,4865
1.42349E+12,0,0,3,1.5,2.55,2,0.24,10,,,10,,4870
1.42349E+12,0,0,1,0.5,2.55,2,0.24,5,,,5,,4875
1.42349E+12,0,0,3,1.5,2.55,2,0.24,10,,,10,,4880
1.42349E+12,0,0,1,0.5,2.55,2,0.24,5,,,5,,4885
1.42349E+12,0,0,3,1.5,2.55,2,0.24,10.5,,,10.5,,4890
1.42349E+12,0,0,1,0.5,2.2,2,0.24,5,,,5,,4895
1.42349E+12,0,0,3,1.5,2.2,2,0.24,10,,,10,,4900
1.42349E+12,0,0,1,0.5,2.2,2,0.24,5.5,,,5.5,,4905
1.42349E+12,0,0,3,1.5,2.2,2,0.24,10,,,10,,4910
1.42349E+12,0,0,1,0.5,2.2,2,0.24,5,,,5,,4915
1.42349E+12,0,0,3,1.5,3.15,2,0.24,10,,,10,,4920
1.42349E+12,0,0,1,0.5,3.15,2,0.24,5,,,5,,4925
1.42349E+12,0,0,4,2,3.15,2,0.24,10,,,10,,4930
1.42349E+12,0,0,1,0.5,3.15,2,0.24,5,,,5,,4935
1.42349E+12,0,0,4,2,2.55,2,0.24,10,,,10,,4940
1.42349E+12,0,0,0,0,2.55,2,0.24,0,,,0,,4945
1.42349E+12,0,0,4,2,2.55,2,0.24,10.5,,,10.5,,4950
1.42349E+12,0,0,0,0,2.55,2,0.24,0,,,0,,4955
1.42349E+12,0,0,4,2,2.55,2,0.24,10,,,10,,4960
1.42349E+12,0,0,0,0,2.55,2,0.24,0,,,0,,4965
1.42349E+12,0,0,0,0,2.55,2,0.24,0,,,0,,4970
1.42349E+12,0,0,1,0.5,2.55,2,0.24,5,,,5,,4975
1.42349E+12,0,0,0,0,2.55,2,0.24,0,,,0,,4980
1.42349E+12,0,0,2,1,2.65,2,0.24,10.5,,,10.5,,4985
1.42349E+12,0,0,0,0,2.65,2,0.24,0,,,0,,4990
1.42349E+12,0,0,2,1,2.65,2,0.24,10,,,10,,4995
1.42349E+12,0,0,0,0,2.65,2,0.24,0,,,0,,5000
1.42349E+12,0,0,2,1,2.65,2,0.24,10,,,10,,5005
1.42349E+12,0,0,0,0,2.65,2,0.24,0,,,0,,5010
1.42349E+12,0,0,2,1,2.65,2,0.24,10,,,10,,5015
1.42349E+12,0,0,0,0,2.95,2,0.24,0,,,0,,5020
1.42349E+12,0,0,2,1,2.95,2,0.24,10.5,,,10.5,,5025
1.42349E+12,0,0,0,0,2.95,2,0.24,0,,,0,,5030
1.42349E+12,0,0,2,1,2.95,2,0.24,10,,,10,,5035
1.42349E+12,0,0,0,0,2.2,2,0.24,0,,,0,,5040
1.42349E+12,0,0,2,1,2.2,2,0.24,10,,,10,,5045
1.42349E+12,0,0,0,0,2.2,2,0.24,0,,,0,,5050
1.42349E+12,0,0,0,0,2.2,2,0.24,0,,,0,,5055
1.42349E+12,0,0,0,0,2.2,2,0.24,0,,,0,,5060
1.42349E+12,0,0,0,0,2.2,2,0.24,0,,,0,,5065
1.42349E+12,0,0,0,0,2.2,2,0.24,0,,,0,,5070
1.42349E+12,0,0,0,0,2.2,2,0.24,0,,,0,,5075
1.42349E+12,0,0,0,0,2.2,2,0.24,0,EventProcessingUnit,ScaleIn,0,ECP1 started,5080
1.42349E+12,0,0,0,0,2.2,2,0.24,0,EventProcessingUnit,ScaleIn,0,,5085
1.42349E+12,0,0,0,0,2.2,2,0.24,0,EventProcessingUnit,ScaleIn,0,,5090
1.42349E+12,0,0,0,0,2.2,2,0.24,0,EventProcessingUnit,ScaleIn,0,,5095
1.42349E+12,0,0,0,0,2.5,1,0.12,0,EventProcessingUnit,ScaleIn,0,,5100
1.42349E+12,0,0,0,0,2.5,1,0.12,0,EventProcessingUnit,ScaleIn,0,,5105
1.42349E+12,0,0,0,0,2.5,1,0.12,0,EventProcessingUnit,ScaleIn,0,ECP1 ended,5110
1.42349E+12,0,0,0,0,2.5,1,0.12,0,,,0,,5115
1.42349E+12,0,0,0,0,2.5,1,0.12,0,,,0,,5120
1.42349E+12,0,0,0,0,2.5,1,0.12,0,,,0,,5125
1.42349E+12,0,0,0,0,2.1,1,0.12,0,,,0,,5130
1.42349E+12,0,0,0,0,2.1,1,0.12,0,,,0,,5135
1.42349E+12,0,0,0,0,2.1,1,0.12,0,,,0,,5140
1.42349E+12,0,0,0,0,2.1,1,0.12,0,,,0,,5145
1.42349E+12,0,0,0,0,2.1,1,0.12,0,,,0,,5150
1.42349E+12,0,0,0,0,2.1,1,0.12,0,,,0,,5155
1.42349E+12,0,0,0,0,2.1,1,0.12,0,,,0,,5160
1.42349E+12,0,0,0,0,2.1,1,0.12,0,,,0,,5165
1.42349E+12,0,0,0,0,2.1,1,0.12,0,,,0,,5170
1.42349E+12,0,0,0,0,2.1,1,0.12,0,,,0,,5175
1.42349E+12,0,0,0,0,2.1,1,0.12,0,,,0,,5180
1.42349E+12,0,0,0,0,2.1,1,0.12,0,,,0,,5185
1.42349E+12,0,0,0,0,2.1,1,0.12,0,,,0,,5190
1.42349E+12,0,0,0,0,2.1,1,0.12,0,,,0,,5195
1.42349E+12,0,0,0,0,2.1,1,0.12,0,,,0,,5200
1.42349E+12,0,0,0,0,2.1,1,0.12,0,,,0,,5205
1.42349E+12,0,0,0,0,2.1,1,0.12,0,,,0,,5210
1.42349E+12,0,0,0,0,2.1,1,0.12,0,,,0,,5215
1.42349E+12,0,0,0,0,2,1,0.12,0,,,0,,5220
1.42349E+12,0,0,0,0,2,1,0.12,0,,,0,,5225
1.42349E+12,0,0,0,0,2,1,0.12,0,,,0,,5230
1.42349E+12,0,0,0,0,2,1,0.12,0,,,0,,5235
1.42349E+12,0,0,0,0,2,1,0.12,0,,,0,,5240
1.42349E+12,0,0,0,0,2,1,0.12,0,,,0,,5245
1.42349E+12,0,0,0,0,2,1,0.12,0,,,0,,5250
1.42349E+12,0,0,0,0,2,1,0.12,0,,,0,,5255
1.42349E+12,0,0,0,0,2,1,0.12,0,,,0,,5260
1.42349E+12,0,0,0,0,2,1,0.12,0,,,0,,5265
1.42349E+12,0,0,0,0,2,1,0.12,0,,,0,,5270
1.42349E+12,0,0,0,0,2,1,0.12,0,,,0,,5275
1.42349E+12,0,0,0,0,2,1,0.12,0,,,0,,5280
1.42349E+12,0,0,0,0,2,1,0.12,0,,,0,,5285
1.42349E+12,0,0,0,0,2,1,0.12,0,,,0,,5290
1.42349E+12,0,0,0,0,2,1,0.12,0,,,0,,5295
1.42349E+12,0,0,0,0,2.6,1,0.12,0,,,0,,5300
1.42349E+12,0,0,0,0,2.6,1,0.12,0,,,0,,5305
1.42349E+12,0,0,0,0,2.6,1,0.12,0,,,0,,5310
1.42349E+12,0,0,0,0,2.6,1,0.12,0,,,0,,5315
1.42349E+12,0,0,0,0,2.6,1,0.12,0,,,0,,5320
1.42349E+12,0,0,0,0,2.6,1,0.12,0,,,0,,5325
1.42349E+12,0,0,0,0,2.6,1,0.12,0,,,0,,5330
1.42349E+12,0,0,0,0,2.6,1,0.12,0,,,0,,5335
1.42349E+12,0,0,0,0,2.9,1,0.12,0,,,0,,5340
1.42349E+12,0,0,0,0,2.9,1,0.12,0,,,0,,5345
1.42349E+12,0,0,0,0,2.9,1,0.12,0,,,0,,5350
1.42349E+12,0,0,0,0,2.9,1,0.12,0,,,0,,5355
1.42349E+12,0,0,0,0,2.9,1,0.12,0,,,0,,5360
1.42349E+12,0,0,0,0,2.9,1,0.12,0,,,0,,5365
1.42349E+12,0,0,0,0,2.9,1,0.12,0,,,0,,5370
1.42349E+12,0,0,0,0,2.9,1,0.12,0,,,0,,5375
1.42349E+12,0,0,0,0,2.9,1,0.12,0,,,0,,5380
1.42349E+12,0,0,0,0,2.9,1,0.12,0,,,0,,5385
1.42349E+12,0,0,0,0,2.9,1,0.12,0,,,0,,5390
1.42349E+12,0,0,0,0,2.9,1,0.12,0,,,0,,5395
1.42349E+12,0,0,0,0,2.9,1,0.12,0,,,0,,5400
1.42349E+12,0,0,0,0,2.9,1,0.12,0,,,0,,5405
1.42349E+12,0,0,0,0,2.9,1,0.12,0,,,0,,5410
1.42349E+12,0,0,0,0,2.9,1,0.12,0,,,0,,5415
1.42349E+12,0,0,0,0,2.9,1,0.12,0,,,0,,5420
1.42349E+12,0,0,0,0,2.9,1,0.12,0,,,0,,5425
