Time ,cpu_idle ,connectionRate ,instance ,pendingRequests ,throughput ,responseTime , ongoingAction, targetedNodeID
1423150775619,94.4,1.0,8.0,1.0,603.0,EventProcessingUnit,ScaleOut,
1423150780625,94.4,1.0,0.0,8.0,1000.0,EventProcessingUnit,ScaleOut,
1423150785627,94.4,1.0,8.0,1.0,498.0,EventProcessingUnit,ScaleOut,
1423150790633,94.4,1.0,2.0,6.0,1196.0,EventProcessingUnit,ScaleOut,
1423150795642,94.4,1.0,5.0,3.0,672.0,EventProcessingUnit,ScaleOut,
1423150800663,94.4,1.0,6.0,3.0,898.0,EventProcessingUnit,ScaleOut,
1423150805646,94.4,1.0,2.0,3.0,1258.0,EventProcessingUnit,ScaleOut,
1423150810653,94.4,1.0,8.0,0.0,634.0,EventProcessingUnit,ScaleOut,
1423150815657,91.2,1.0,0.0,4.0,2001.0,EventProcessingUnit,ScaleOut,
1423150820660,91.2,1.0,7.0,1.0,561.0,EventProcessingUnit,ScaleOut,
1423150825663,91.2,1.0,2.0,5.0,1110.0,EventProcessingUnit,ScaleOut,
1423150830672,91.2,1.0,6.0,1.0,562.0,EventProcessingUnit,ScaleOut,
1423150835672,89.5,1.0,5.0,5.0,861.0,EventProcessingUnit,ScaleOut,
1423150840671,89.5,1.0,3.0,6.0,715.0,EventProcessingUnit,ScaleOut,
1423150845680,89.5,1.0,8.0,1.0,714.0,EventProcessingUnit,ScaleOut,
1423150850682,89.5,1.0,0.0,5.0,1600.0,EventProcessingUnit,ScaleOut,
1423150855684,95.1,1.0,8.0,0.0,458.0,EventProcessingUnit,ScaleOut,
1423150860691,95.1,1.0,0.0,5.0,1600.0,EventProcessingUnit,ScaleOut,
1423150865693,95.1,1.0,7.0,2.0,571.0,EventProcessingUnit,ScaleOut,
1423150870694,95.1,1.0,4.0,3.0,1038.0,EventProcessingUnit,ScaleOut,
1423150875712,95.1,1.0,4.0,3.0,711.0,EventProcessingUnit,ScaleOut,
1423150880716,95.1,1.0,6.0,3.0,829.0,EventProcessingUnit,ScaleOut,
1423150885722,95.1,1.0,2.0,4.0,1342.0,EventProcessingUnit,ScaleOut,
1423150890728,95.1,1.0,10.0,0.0,478.0,EventProcessingUnit,ScaleOut,
1423150895733,95.1,1.0,2.0,7.0,1094.0,EventProcessingUnit,ScaleOut,
1423150900738,95.1,1.0,6.0,1.0,611.0,EventProcessingUnit,ScaleOut,
1423150905737,95.1,1.0,2.0,5.0,1097.0,EventProcessingUnit,ScaleOut,
1423150910737,95.1,1.0,5.0,3.0,655.0,EventProcessingUnit,ScaleOut,
1423150915738,95.1,1.0,6.0,1.0,930.0,EventProcessingUnit,ScaleOut,
1423150920824,95.1,1.0,2.0,3.0,1277.0,EventProcessingUnit,ScaleOut,
1423150925828,95.1,1.0,8.0,1.0,684.0,EventProcessingUnit,ScaleOut,
1423150930844,95.1,1.0,0.0,8.0,1000.0,EventProcessingUnit,ScaleOut,
1423150935839,94.7,1.0,8.0,1.0,500.0,EventProcessingUnit,ScaleOut,
1423150940841,94.7,1.0,3.0,5.0,1192.0,EventProcessingUnit,ScaleOut,
1423150945843,94.7,1.0,5.0,4.0,594.0,EventProcessingUnit,ScaleOut,
1423150950849,94.7,1.0,4.0,4.0,876.0,EventProcessingUnit,ScaleOut,
1423150955865,94.7,1.0,3.0,6.0,822.0,EventProcessingUnit,ScaleOut,
1423150960858,94.7,1.0,8.0,0.0,621.0,EventProcessingUnit,ScaleOut,
1423150965859,94.7,1.0,0.0,5.0,1600.0,EventProcessingUnit,ScaleOut,
1423150970867,94.7,1.0,8.0,0.0,540.0,EventProcessingUnit,ScaleOut,
1423150975869,92.8,1.0,2.0,7.0,1084.0,EventProcessingUnit,ScaleOut,
1423150980959,92.8,1.0,6.0,2.0,493.0,EventProcessingUnit,ScaleOut,
1423150985966,92.8,1.0,3.0,5.0,806.0,EventProcessingUnit,ScaleOut,
1423150990973,94.8,1.0,6.0,2.0,764.0,EventProcessingUnit,ScaleOut,
1423150995974,94.8,1.0,1.0,7.0,890.0,EventProcessingUnit,ScaleOut,
1423151000976,94.8,1.0,8.0,0.0,473.0,EventProcessingUnit,ScaleOut,
1423151005979,94.8,1.0,0.0,6.0,1333.0,EventProcessingUnit,ScaleOut,
1423151010981,95.5,1.0,8.0,2.0,495.0,EventProcessingUnit,ScaleOut,
1423151015989,95.5,1.0,4.0,4.0,1157.0,EventProcessingUnit,ScaleOut,
1423151020990,95.5,1.0,4.0,4.0,622.0,
1423151025990,95.5,1.0,5.0,3.0,901.0,
1423151030991,94.4,1.0,2.0,4.0,1020.0,
1423151035991,94.4,1.0,6.0,1.0,729.0,
1423151040993,94.4,1.0,1.0,7.0,1120.0,
1423151045994,94.4,1.0,6.0,0.0,641.0,
1423151050993,94.4,1.0,6.0,0.0,641.0,
1423151055992,94.4,1.0,4.0,4.0,655.0,
1423151060995,94.4,1.0,4.0,4.0,901.0,
1423151065997,94.4,1.0,4.0,4.0,901.0,
1423151071001,94.4,1.0,2.0,5.0,898.0,
1423151075998,95.2,1.0,1.0,6.0,1011.0,
1423151081001,95.2,1.0,1.0,6.0,1011.0,
1423151085998,95.2,1.0,0.0,8.0,1000.0,
1423151091064,95.2,1.0,6.0,2.0,458.0,
1423151096045,95.2,1.0,6.0,2.0,458.0,EventProcessingUnit,ScaleOut,
1423151101050,95.2,1.0,3.0,5.0,933.0,EventProcessingUnit,ScaleOut,
1423151106053,95.2,1.0,3.0,3.0,811.0,EventProcessingUnit,ScaleOut,
1423151111057,95.2,1.0,2.0,6.0,770.0,EventProcessingUnit,ScaleOut,
1423151116061,95.2,1.0,2.0,6.0,770.0,EventProcessingUnit,ScaleOut,
1423151121060,95.2,1.0,2.0,5.0,1125.0,EventProcessingUnit,ScaleOut,
1423151126061,95.2,1.0,5.0,1.0,801.0,EventProcessingUnit,ScaleOut,
1423151131063,93.7,1.0,4.0,4.0,883.0,EventProcessingUnit,ScaleOut,
1423151136072,93.7,1.0,4.0,2.0,826.0,EventProcessingUnit,ScaleOut,
1423151141072,93.7,1.0,6.0,1.0,800.0,EventProcessingUnit,ScaleOut,
1423151146073,93.7,1.0,2.0,6.0,768.0,EventProcessingUnit,ScaleOut,
1423151151074,94.4,1.0,8.0,1.0,486.0,EventProcessingUnit,ScaleOut,
1423151156075,94.4,1.0,8.0,1.0,486.0,EventProcessingUnit,ScaleOut,
1423151161075,94.4,1.0,7.0,1.0,498.0,EventProcessingUnit,ScaleOut,
1423151166080,94.4,1.0,4.0,3.0,1050.0,EventProcessingUnit,ScaleOut,
1423151171080,94.4,1.0,4.0,4.0,655.0,EventProcessingUnit,ScaleOut,
1423151176083,94.4,1.0,6.0,3.0,769.0,EventProcessingUnit,ScaleOut,
1423151181090,94.4,1.0,2.0,5.0,888.0,EventProcessingUnit,ScaleOut,
1423151186092,94.4,1.0,7.0,2.0,613.0,EventProcessingUnit,ScaleOut,
1423151191111,94.4,1.0,0.0,8.0,1000.0,EventProcessingUnit,ScaleOut,
1423151196107,94.4,1.0,7.0,1.0,511.0,EventProcessingUnit,ScaleOut,
1423151201110,94.4,1.0,4.0,4.0,1042.0,EventProcessingUnit,ScaleOut,
1423151206110,94.4,1.0,4.0,3.0,748.0,EventProcessingUnit,ScaleOut,
1423151211116,91.4,1.0,5.0,4.0,843.0,EventProcessingUnit,ScaleOut,
1423151216118,91.4,1.0,2.0,5.0,899.0,EventProcessingUnit,ScaleOut,
1423151221156,91.4,1.0,6.0,2.0,713.0,EventProcessingUnit,ScaleOut,
1423151226165,91.4,1.0,0.0,6.0,1333.0,EventProcessingUnit,ScaleOut,
1423151231167,95.7,1.0,8.0,0.0,416.0,EventProcessingUnit,ScaleOut,
1423151236190,95.7,1.0,8.0,0.0,416.0,EventProcessingUnit,ScaleOut,
1423151241196,95.7,1.0,5.0,1.0,754.0,EventProcessingUnit,ScaleOut,
1423151246197,95.7,1.0,3.0,3.0,1241.0,EventProcessingUnit,ScaleOut,
1423151251200,94.9,1.0,2.0,5.0,776.0,EventProcessingUnit,ScaleOut,
1423151256208,94.9,1.0,6.0,2.0,774.0,EventProcessingUnit,ScaleOut,
1423151261208,94.9,1.0,1.0,6.0,1021.0,EventProcessingUnit,ScaleOut,
1423151266216,94.9,1.0,8.0,0.0,517.0,EventProcessingUnit,ScaleOut,
1423151271221,95.8,1.0,0.0,5.0,1600.0,EventProcessingUnit,ScaleOut,
1423151276222,95.8,1.0,6.0,2.0,519.0,EventProcessingUnit,ScaleOut,
1423151281232,95.8,1.0,2.0,5.0,1096.0,EventProcessingUnit,ScaleOut,
1423151286225,95.8,1.0,3.0,1.0,951.0,EventProcessingUnit,ScaleOut,
1423151291256,93.9,1.0,6.0,1.0,869.0,EventProcessingUnit,ScaleOut,
1423151296230,93.9,1.0,6.0,1.0,869.0,EventProcessingUnit,ScaleOut,
1423151301227,93.9,1.0,8.0,0.0,510.0,EventProcessingUnit,ScaleOut,
1423151306227,93.9,1.0,0.0,8.0,1000.0,EventProcessingUnit,ScaleOut,
1423151311275,93.9,1.0,0.0,8.0,1000.0,EventProcessingUnit,ScaleOut,
1423151316233,96.3,1.0,2.0,5.0,1092.0,EventProcessingUnit,ScaleOut,
1423151321238,96.3,1.0,6.0,2.0,474.0,EventProcessingUnit,ScaleOut,
1423151326238,96.3,1.0,4.0,4.0,829.0,EventProcessingUnit,ScaleOut,
1423151331243,96.3,1.0,3.0,3.0,756.0,EventProcessingUnit,ScaleOut,
1423151336268,96.3,1.0,3.0,3.0,756.0,EventProcessingUnit,ScaleOut,
1423151341269,96.3,1.0,7.0,1.0,746.0,EventProcessingUnit,ScaleOut,
1423151346266,96.3,1.0,8.0,0.0,588.0,EventProcessingUnit,ScaleOut,
1423151351270,96.3,1.0,2.0,5.0,1130.0,EventProcessingUnit,ScaleOut,
1423151356270,96.3,1.0,6.0,2.0,575.0,EventProcessingUnit,ScaleOut,
1423151361273,96.3,1.0,4.0,4.0,1021.0,EventProcessingUnit,ScaleOut,
1423151366278,96.3,1.0,4.0,3.0,712.0,EventProcessingUnit,ScaleOut,
1423151371285,94.3,1.0,5.0,3.0,904.0,EventProcessingUnit,ScaleOut,
1423151376291,94.3,1.0,2.0,5.0,879.0,EventProcessingUnit,ScaleOut,
1423151381297,94.3,1.0,6.0,2.0,667.0,EventProcessingUnit,ScaleOut,
1423151386304,94.3,1.0,0.0,7.0,1143.0,EventProcessingUnit,ScaleOut,
1423151391310,94.4,1.0,7.0,0.0,456.0,EventProcessingUnit,ScaleOut,
1423151396310,94.4,1.0,2.0,3.0,1754.0,EventProcessingUnit,ScaleOut,
1423151401312,94.4,1.0,4.0,4.0,675.0,EventProcessingUnit,ScaleOut,
1423151406314,94.4,1.0,4.0,3.0,1037.0,EventProcessingUnit,ScaleOut,
1423151411313,95.7,1.0,2.0,4.0,1050.0,EventProcessingUnit,ScaleOut,
1423151416322,95.7,1.0,6.0,2.0,730.0,EventProcessingUnit,ScaleOut,
1423151421331,95.7,1.0,1.0,5.0,1184.0,EventProcessingUnit,ScaleOut,
1423151426338,95.7,1.0,8.0,0.0,409.0,EventProcessingUnit,ScaleOut,
1423151431342,93.7,1.0,1.0,6.0,1139.0,EventProcessingUnit,ScaleOut,
1423151436371,93.7,1.0,4.0,3.0,762.0,EventProcessingUnit,ScaleOut,
1423151441358,93.7,1.0,4.0,3.0,1036.0,EventProcessingUnit,ScaleOut,
1423151446362,93.7,1.0,3.0,5.0,712.0,
1423151451361,96.4,1.0,6.0,1.0,886.0,
1423151456360,96.4,1.0,1.0,4.0,1202.0,
1423151461360,96.4,1.0,6.0,1.0,588.0,
1423151466366,96.4,1.0,0.0,7.0,1143.0,
1423151471363,95.3,1.0,6.0,2.0,522.0,
1423151476363,95.3,1.0,2.0,5.0,978.0,
1423151481363,95.3,1.0,4.0,2.0,714.0,
1423151486363,95.3,1.0,4.0,2.0,984.0,
1423151491387,95.3,1.0,3.0,3.0,760.0,
1423151496363,95.3,1.0,6.0,1.0,752.0,
1423151501365,95.3,1.0,1.0,4.0,1410.0,
1423151506366,95.3,1.0,8.0,0.0,488.0,
1423151511365,95.3,1.0,2.0,5.0,1113.0,
1423151516365,95.3,1.0,6.0,1.0,587.0,
1423151521365,95.3,1.0,4.0,3.0,1005.0,
1423151526372,95.3,1.0,3.0,3.0,793.0,
1423151531368,95.7,1.0,5.0,2.0,890.0,
1423151536370,95.7,1.0,0.0,5.0,1200.0,
1423151541371,95.7,1.0,6.0,1.0,582.0,
1423151546370,95.7,1.0,0.0,7.0,1143.0,
1423151551370,95.7,1.0,6.0,1.0,559.0,
1423151556370,95.7,1.0,2.0,4.0,1120.0,
1423151561372,95.7,1.0,4.0,3.0,726.0,EventProcessingUnit,ScaleOut,
1423151566371,95.7,1.0,5.0,1.0,960.0,EventProcessingUnit,ScaleOut,
1423151571371,94.7,1.0,2.0,4.0,743.0,EventProcessingUnit,ScaleOut,
1423151576371,94.7,1.0,6.0,2.0,631.0,EventProcessingUnit,ScaleOut,
1423151581373,94.7,1.0,1.0,6.0,1004.0,EventProcessingUnit,ScaleOut,
1423151586374,94.7,1.0,7.0,0.0,447.0,EventProcessingUnit,ScaleOut,
1423151591379,96.4,1.0,2.0,4.0,1260.0,EventProcessingUnit,ScaleOut,
1423151596386,96.4,1.0,6.0,2.0,491.0,EventProcessingUnit,ScaleOut,
1423151601407,96.4,1.0,4.0,2.0,1147.0,EventProcessingUnit,ScaleOut,
1423151606392,96.4,1.0,3.0,4.0,803.0,EventProcessingUnit,ScaleOut,
1423151611393,96.4,1.0,6.0,0.0,994.0,EventProcessingUnit,ScaleOut,
1423151616413,96.4,1.0,6.0,0.0,994.0,EventProcessingUnit,ScaleOut,
1423151621396,96.4,1.0,7.0,0.0,544.0,EventProcessingUnit,ScaleOut,
1423151626399,96.4,1.0,1.0,6.0,1138.0,EventProcessingUnit,ScaleOut,
1423151631405,96.9,1.0,5.0,1.0,614.0,EventProcessingUnit,ScaleOut,
1423151636410,96.9,1.0,2.0,5.0,947.0,EventProcessingUnit,ScaleOut,
1423151641412,96.9,1.0,4.0,4.0,611.0,EventProcessingUnit,ScaleOut,
1423151646413,96.9,1.0,5.0,2.0,777.0,EventProcessingUnit,ScaleOut,
1423151651415,95.0,1.0,2.0,3.0,1073.0,EventProcessingUnit,ScaleOut,
1423151656424,95.0,1.0,7.0,1.0,595.0,EventProcessingUnit,ScaleOut,
1423151661423,95.0,1.0,7.0,1.0,595.0,EventProcessingUnit,ScaleOut,
1423151666449,95.0,1.0,0.0,5.0,1400.0,EventProcessingUnit,ScaleOut,
1423151671470,95.0,1.0,7.0,0.0,478.0,EventProcessingUnit,ScaleOut,
1423151676492,94.3,1.0,2.0,6.0,954.0,EventProcessingUnit,ScaleOut,
1423151681472,94.3,1.0,4.0,2.0,1170.0,EventProcessingUnit,ScaleOut,
1423151686470,94.3,1.0,3.0,2.0,948.0,EventProcessingUnit,ScaleOut,
1423151691479,94.3,1.0,3.0,2.0,948.0,EventProcessingUnit,ScaleOut,
1423151696484,96.7,1.0,5.0,3.0,776.0,EventProcessingUnit,ScaleOut,
1423151701477,96.7,1.0,6.0,0.0,671.0,EventProcessingUnit,ScaleOut,
1423151706490,96.7,1.0,0.0,4.0,2001.0,EventProcessingUnit,ScaleOut,
1423151711476,96.7,1.0,6.0,2.0,488.0,EventProcessingUnit,ScaleOut,
1423151716476,96.7,1.0,2.0,5.0,962.0,EventProcessingUnit,ScaleOut,
1423151721476,96.7,1.0,3.0,3.0,768.0,EventProcessingUnit,ScaleOut,
1423151726476,96.7,1.0,5.0,2.0,720.0,EventProcessingUnit,ScaleOut,
1423151731476,96.7,1.0,2.0,5.0,883.0,EventProcessingUnit,ScaleOut,
1423151736507,96.7,1.0,2.0,5.0,883.0,EventProcessingUnit,ScaleOut,
1423151741502,96.7,1.0,8.0,0.0,492.0,EventProcessingUnit,ScaleOut,
1423151746548,96.7,1.0,1.0,6.0,1134.0,EventProcessingUnit,ScaleOut,
1423151751526,96.7,1.0,3.0,2.0,1479.0,EventProcessingUnit,ScaleOut,
1423151756529,96.7,1.0,5.0,2.0,516.0,EventProcessingUnit,ScaleOut,
1423151761541,96.7,1.0,4.0,3.0,952.0,EventProcessingUnit,ScaleOut,
1423151766540,96.7,1.0,3.0,5.0,680.0,EventProcessingUnit,ScaleOut,
1423151771547,96.7,1.0,6.0,1.0,803.0,EventProcessingUnit,ScaleOut,
1423151776544,96.7,1.0,0.0,7.0,1143.0,EventProcessingUnit,ScaleOut,
1423151781546,95.8,1.0,7.0,1.0,557.0,EventProcessingUnit,ScaleOut,
1423151786549,95.8,1.0,2.0,3.0,1555.0,
1423151791549,94.1,1.0,4.0,2.0,595.0,
1423151796548,94.1,1.0,3.0,3.0,1075.0,
1423151801548,94.1,1.0,3.0,3.0,753.0,
1423151806549,94.1,1.0,5.0,2.0,767.0,
1423151811550,95.2,1.0,2.0,4.0,874.0,
1423151816549,95.2,1.0,6.0,0.0,623.0,
1423151821552,95.2,1.0,0.0,5.0,1400.0,
1423151826550,95.2,1.0,6.0,1.0,550.0,
1423151831550,96.1,1.0,1.0,3.0,1486.0,
1423151836552,96.1,1.0,4.0,3.0,618.0,
1423151841555,96.1,1.0,3.0,4.0,899.0,
1423151846578,96.1,1.0,3.0,4.0,899.0,
1423151851565,96.1,1.0,5.0,1.0,859.0,
1423151856569,96.1,1.0,2.0,5.0,871.0,
1423151861567,96.1,1.0,7.0,1.0,530.0,
1423151866577,96.1,1.0,1.0,4.0,1399.0,EventProcessingUnit,ScaleOut,
1423151871565,96.4,1.0,4.0,2.0,578.0,EventProcessingUnit,ScaleOut,
1423151876567,96.4,1.0,4.0,4.0,846.0,EventProcessingUnit,ScaleOut,
1423151881567,96.4,1.0,2.0,4.0,732.0,EventProcessingUnit,ScaleOut,
1423151886568,96.4,1.0,6.0,1.0,760.0,EventProcessingUnit,ScaleOut,
1423151891567,94.3,1.0,0.0,1.0,6005.0,EventProcessingUnit,ScaleOut,
1423151896567,94.3,1.0,6.0,0.0,543.0,EventProcessingUnit,ScaleOut,
1423151901589,94.3,1.0,2.0,4.0,1299.0,EventProcessingUnit,ScaleOut,
1423151906571,94.3,1.0,5.0,2.0,518.0,EventProcessingUnit,ScaleOut,
1423151911576,96.5,1.0,3.0,3.0,1072.0,EventProcessingUnit,ScaleOut,
1423151916570,96.5,1.0,2.0,2.0,1118.0,EventProcessingUnit,ScaleOut,
1423151921569,96.5,1.0,5.0,2.0,756.0,EventProcessingUnit,ScaleOut,
1423151926568,96.5,1.0,1.0,5.0,866.0,EventProcessingUnit,ScaleOut,
1423151931571,96.5,1.0,6.0,0.0,575.0,EventProcessingUnit,ScaleOut,
1423151936570,96.5,1.0,1.0,6.0,998.0,EventProcessingUnit,ScaleOut,
1423151941572,96.5,1.0,6.0,1.0,523.0,EventProcessingUnit,ScaleOut,
1423151946573,96.5,1.0,2.0,4.0,977.0,EventProcessingUnit,ScaleOut,
1423151951572,96.5,1.0,4.0,3.0,591.0,EventProcessingUnit,ScaleOut,
1423151956573,96.5,1.0,4.0,2.0,1023.0,EventProcessingUnit,ScaleOut,
1423151961573,96.5,1.0,3.0,3.0,769.0,EventProcessingUnit,ScaleOut,
1423151966574,96.5,1.0,6.0,1.0,698.0,EventProcessingUnit,ScaleOut,
1423151971577,96.5,1.0,1.0,6.0,865.0,EventProcessingUnit,ScaleOut,
1423151976573,96.5,1.0,8.0,0.0,516.0,EventProcessingUnit,ScaleOut,
1423151981576,96.5,1.0,1.0,4.0,1397.0,EventProcessingUnit,ScaleOut,
1423151986575,96.5,1.0,6.0,1.0,466.0,EventProcessingUnit,ScaleOut,
1423151991575,96.5,1.0,3.0,4.0,1063.0,EventProcessingUnit,ScaleOut,
1423151996583,96.5,1.0,4.0,4.0,612.0,EventProcessingUnit,ScaleOut,
1423152001582,96.5,1.0,4.0,4.0,612.0,EventProcessingUnit,ScaleOut,
1423152006577,95.9,1.0,2.0,4.0,1025.0,EventProcessingUnit,ScaleOut,
1423152011587,95.9,1.0,2.0,4.0,1025.0,EventProcessingUnit,ScaleOut,
1423152016584,95.9,1.0,2.0,5.0,1123.0,EventProcessingUnit,ScaleOut,
1423152021593,95.9,1.0,5.0,1.0,635.0,EventProcessingUnit,ScaleOut,
1423152026596,95.9,1.0,3.0,3.0,1100.0,EventProcessingUnit,ScaleOut,
1423152031596,95.9,1.0,3.0,3.0,770.0,EventProcessingUnit,ScaleOut,
1423152036597,95.9,1.0,5.0,2.0,800.0,EventProcessingUnit,ScaleOut,
1423152041598,95.9,1.0,5.0,2.0,800.0,EventProcessingUnit,ScaleOut,
1423152046646,95.9,1.0,2.0,4.0,889.0,EventProcessingUnit,ScaleOut,
1423152051644,95.9,1.0,0.0,7.0,1000.0,EventProcessingUnit,ScaleOut,
1423152056644,95.9,1.0,7.0,0.0,466.0,EventProcessingUnit,ScaleOut,
1423152061648,95.9,1.0,0.0,4.0,1500.0,EventProcessingUnit,ScaleOut,
1423152066652,95.9,1.0,5.0,2.0,524.0,EventProcessingUnit,ScaleOut,
1423152071654,95.9,1.0,2.0,3.0,1302.0,EventProcessingUnit,ScaleOut,
1423152076654,95.9,1.0,4.0,3.0,575.0,EventProcessingUnit,ScaleOut,
1423152081657,95.9,1.0,4.0,1.0,962.0,
1423152086655,95.9,1.0,1.0,4.0,1013.0,
1423152091660,96.8,1.0,6.0,1.0,556.0,
1423152096662,96.8,1.0,0.0,4.0,1750.0,
1423152101660,96.8,1.0,6.0,0.0,441.0,
1423152106660,96.8,1.0,2.0,4.0,977.0,
1423152111661,96.8,1.0,4.0,1.0,801.0,
1423152116660,96.8,1.0,4.0,1.0,1183.0,
1423152121660,96.8,1.0,2.0,3.0,881.0,
1423152126670,96.8,1.0,2.0,3.0,881.0,
1423152131664,96.8,1.0,1.0,4.0,1014.0,
1423152136706,96.8,1.0,1.0,4.0,1014.0,
1423152141714,96.8,1.0,1.0,4.0,1391.0,
1423152146695,96.8,1.0,5.0,1.0,497.0,
1423152151695,95.6,1.0,2.0,4.0,1099.0,
1423152156696,95.6,1.0,2.0,4.0,1099.0,
1423152161695,95.6,1.0,4.0,2.0,737.0,
1423152166697,95.6,1.0,0.0,4.0,1500.0,
1423152171701,95.6,1.0,7.0,0.0,500.0,
1423152176703,95.6,1.0,1.0,5.0,1161.0,
1423152181700,95.6,1.0,6.0,1.0,472.0,
1423152186699,95.6,1.0,2.0,3.0,1150.0,
1423152191698,95.6,1.0,3.0,3.0,632.0,
1423152196698,95.6,1.0,4.0,1.0,1132.0,
1423152201699,95.6,1.0,2.0,5.0,758.0,
1423152206699,95.6,1.0,5.0,2.0,676.0,
1423152211699,95.6,1.0,1.0,4.0,1204.0,
1423152216701,95.6,1.0,6.0,0.0,444.0,
1423152221699,95.6,1.0,2.0,5.0,980.0,EventProcessingUnit,ScaleOut,
1423152226700,95.6,1.0,5.0,2.0,524.0,EventProcessingUnit,ScaleOut,
1423152231701,94.9,1.0,3.0,4.0,915.0,EventProcessingUnit,ScaleOut,
1423152236743,94.9,1.0,4.0,2.0,657.0,EventProcessingUnit,ScaleOut,
1423152241728,94.9,1.0,4.0,2.0,795.0,EventProcessingUnit,ScaleOut,
1423152246730,94.9,1.0,1.0,5.0,845.0,EventProcessingUnit,ScaleOut,
1423152251734,96.9,1.0,6.0,0.0,656.0,EventProcessingUnit,ScaleOut,
1423152256736,96.9,1.0,0.0,3.0,2334.0,EventProcessingUnit,ScaleOut,
1423152261736,96.9,1.0,6.0,0.0,457.0,EventProcessingUnit,ScaleOut,
1423152266739,96.9,1.0,1.0,4.0,1180.0,EventProcessingUnit,ScaleOut,
1423152271745,96.9,1.0,4.0,1.0,621.0,EventProcessingUnit,ScaleOut,
1423152276754,96.9,1.0,4.0,3.0,864.0,EventProcessingUnit,ScaleOut,
1423152281752,96.9,1.0,3.0,4.0,646.0,EventProcessingUnit,ScaleOut,
1423152286755,96.9,1.0,5.0,2.0,736.0,EventProcessingUnit,ScaleOut,
1423152291773,96.9,1.0,0.0,6.0,1000.0,EventProcessingUnit,ScaleOut,
1423152296766,96.9,1.0,5.0,1.0,637.0,EventProcessingUnit,ScaleOut,
1423152301771,96.9,1.0,5.0,1.0,637.0,EventProcessingUnit,ScaleOut,
1423152306762,96.9,1.0,3.0,2.0,809.0,EventProcessingUnit,ScaleOut,
1423152311765,96.9,1.0,3.0,4.0,852.0,EventProcessingUnit,ScaleOut,
1423152316765,96.9,1.0,2.0,2.0,1122.0,EventProcessingUnit,ScaleOut,
1423152321765,96.9,1.0,5.0,1.0,701.0,EventProcessingUnit,ScaleOut,
1423152326791,96.9,1.0,0.0,6.0,1000.0,EventProcessingUnit,ScaleOut,
1423152331783,96.9,1.0,6.0,0.0,512.0,EventProcessingUnit,ScaleOut,
1423152336780,96.9,1.0,1.0,6.0,984.0,EventProcessingUnit,ScaleOut,
1423152341781,96.8,1.0,5.0,2.0,560.0,EventProcessingUnit,ScaleOut,
1423152346779,96.8,1.0,2.0,4.0,930.0,EventProcessingUnit,ScaleOut,
1423152351797,96.8,1.0,3.0,4.0,651.0,EventProcessingUnit,ScaleOut,
1423152356779,96.8,1.0,4.0,3.0,764.0,EventProcessingUnit,ScaleOut,
1423152361786,96.8,1.0,1.0,4.0,1032.0,EventProcessingUnit,ScaleOut,
1423152366785,96.8,1.0,1.0,4.0,1032.0,EventProcessingUnit,ScaleOut,
1423152371780,96.8,1.0,0.0,4.0,1500.0,EventProcessingUnit,ScaleOut,
1423152376781,96.8,1.0,5.0,1.0,640.0,EventProcessingUnit,ScaleOut,
1423152381781,96.8,1.0,2.0,4.0,1092.0,EventProcessingUnit,ScaleOut,
1423152386782,96.8,1.0,4.0,3.0,577.0,EventProcessingUnit,ScaleOut,
1423152391785,96.7,1.0,4.0,1.0,1183.0,EventProcessingUnit,ScaleOut,
1423152396784,96.7,1.0,2.0,4.0,740.0,EventProcessingUnit,ScaleOut,
1423152401784,96.7,1.0,5.0,1.0,678.0,EventProcessingUnit,ScaleOut,
1423152406792,96.7,1.0,0.0,6.0,1000.0,EventProcessingUnit,ScaleOut,
1423152411788,96.7,1.0,0.0,6.0,1000.0,EventProcessingUnit,ScaleOut,
1423152416782,96.7,1.0,1.0,5.0,1150.0,EventProcessingUnit,ScaleOut,
1423152421785,96.7,1.0,5.0,0.0,619.0,EventProcessingUnit,ScaleOut,
1423152426786,96.7,1.0,2.0,2.0,1414.0,EventProcessingUnit,ScaleOut,
1423152431786,96.7,1.0,2.0,4.0,735.0,EventProcessingUnit,ScaleOut,
1423152436788,96.7,1.0,5.0,2.0,733.0,EventProcessingUnit,ScaleOut,
1423152441798,96.7,1.0,5.0,2.0,733.0,EventProcessingUnit,ScaleOut,
1423152446819,96.7,1.0,1.0,3.0,1282.0,EventProcessingUnit,ScaleOut,
1423152451794,96.7,1.0,6.0,0.0,671.0,EventProcessingUnit,ScaleOut,
1423152456793,96.7,1.0,5.0,1.0,646.0,EventProcessingUnit,ScaleOut,
1423152461797,96.7,1.0,2.0,3.0,1319.0,EventProcessingUnit,ScaleOut,
1423152466800,96.7,1.0,4.0,1.0,837.0,EventProcessingUnit,ScaleOut,
1423152471795,96.7,1.0,3.0,4.0,876.0,EventProcessingUnit,ScaleOut,
1423152476795,96.7,1.0,3.0,3.0,767.0,EventProcessingUnit,ScaleOut,
1423152481798,96.7,1.0,4.0,2.0,738.0,EventProcessingUnit,ScaleOut,
1423152486794,96.7,1.0,0.0,5.0,1200.0,EventProcessingUnit,ScaleOut,
1423152491796,96.7,1.0,7.0,0.0,497.0,EventProcessingUnit,ScaleOut,
1423152496795,96.7,1.0,1.0,5.0,1159.0,EventProcessingUnit,ScaleOut,
1423152501799,96.7,1.0,6.0,0.0,552.0,EventProcessingUnit,ScaleOut,
