Time ,cpu_idle ,connectionRate ,instance , ongoingAction, targetedNodeID
1423162052891,95.3,61.0,1.0,
1423162057917,95.6,13.0,1.0,
1423162062899,95.6,47.0,1.0,
1423162067899,95.0,64.0,1.0,
1423162072901,95.0,52.0,1.0,
1423162077908,94.7,9.0,1.0,
1423162082911,94.7,62.0,1.0,
1423162087922,93.6,47.0,1.0,
1423162092920,93.6,10.0,1.0,
1423162097921,95.2,55.0,1.0,
1423162102925,95.2,57.0,1.0,
1423162107933,95.6,10.0,1.0,
1423162112940,95.6,53.0,1.0,
1423162117944,96.3,57.0,1.0,
1423162122994,96.3,12.0,1.0,
1423162127946,94.6,54.0,1.0,
1423162132953,94.6,51.0,1.0,
1423162137960,95.8,11.0,1.0,
1423162142966,95.8,61.0,1.0,
1423162147971,95.6,60.0,1.0,
1423162152972,95.6,9.0,1.0,
1423162157977,95.1,12.0,1.0,
1423162162978,95.1,52.0,1.0,
1423162167982,94.8,58.0,1.0,
1423162172989,94.8,14.0,1.0,
1423162177991,95.9,52.0,1.0,
1423162182996,95.9,69.0,1.0,
1423162188003,94.9,19.0,1.0,
1423162193006,94.9,39.0,1.0,
1423162198013,95.6,77.0,1.0,
1423162203015,95.6,25.0,1.0,
1423162208019,94.3,35.0,1.0,
1423162213021,94.3,72.0,1.0,
1423162218022,93.2,26.0,1.0,
1423162223027,93.2,25.0,1.0,
1423162228026,95.1,75.0,1.0,
1423162233028,95.1,37.0,1.0,
1423162238026,95.8,38.0,1.0,
1423162243026,95.8,30.0,1.0,
1423162248032,95.1,71.0,1.0,
1423162253039,95.1,40.0,1.0,
1423162258043,95.6,16.0,1.0,
1423162263050,95.6,70.0,1.0,
1423162268055,95.3,44.0,1.0,
1423162273056,95.3,10.0,1.0,
1423162278057,95.2,60.0,1.0,
1423162283060,95.2,57.0,1.0,
1423162288061,94.8,7.0,1.0,
1423162293069,94.8,59.0,1.0,
1423162298072,95.6,44.0,1.0,
1423162303078,95.6,9.0,1.0,
1423162308083,95.1,57.0,1.0,
1423162313088,95.1,57.0,1.0,
1423162318089,94.9,7.0,1.0,
1423162323091,94.9,31.0,1.0,
1423162328093,94.8,63.0,1.0,
1423162333099,94.8,29.0,1.0,
1423162338101,95.5,31.0,1.0,
1423162343109,95.5,73.0,1.0,
1423162348114,95.5,30.0,1.0,
1423162353116,95.5,31.0,1.0,
1423162358119,95.9,73.0,1.0,
1423162363121,95.9,24.0,1.0,
1423162368154,94.6,28.0,1.0,
1423162373136,94.6,77.0,1.0,
1423162378135,95.4,35.0,1.0,
1423162383136,95.4,25.0,1.0,
1423162388137,95.8,75.0,1.0,
1423162393144,95.8,36.0,1.0,
1423162398145,94.4,11.0,1.0,
1423162403146,94.4,10.0,1.0,
1423162408154,95.0,59.0,1.0,
1423162413162,95.0,63.0,1.0,
1423162418162,95.9,11.0,1.0,
1423162423170,95.9,50.0,1.0,
1423162428173,95.3,61.0,1.0,
1423162433172,95.3,12.0,1.0,
1423162438174,95.3,50.0,1.0,
1423162443174,95.3,64.0,1.0,
1423162448174,95.7,12.0,1.0,
1423162453175,95.7,47.0,1.0,
1423162458178,95.4,66.0,1.0,
1423162463178,95.4,10.0,1.0,
1423162468179,95.0,47.0,1.0,
1423162473177,95.0,65.0,1.0,
1423162478178,95.9,11.0,1.0,
1423162483179,95.9,44.0,1.0,
1423162488181,94.8,74.0,1.0,
1423162493181,94.8,16.0,1.0,
1423162498182,95.5,4.0,1.0,
1423162503191,95.5,54.0,1.0,
1423162508196,96.0,55.0,1.0,
1423162513197,96.0,8.0,1.0,
1423162518202,94.6,53.0,1.0,
1423162523210,94.6,60.0,1.0,
1423162528219,95.3,12.0,1.0,
1423162533221,95.3,47.0,1.0,
1423162538222,95.9,57.0,1.0,
1423162543222,95.9,11.0,1.0,
1423162548229,95.0,45.0,1.0,
1423162553232,95.0,67.0,1.0,
1423162558230,94.6,15.0,1.0,
1423162563238,94.6,41.0,1.0,
1423162568242,94.0,72.0,1.0,
1423162573242,94.0,12.0,1.0,
1423162578244,95.6,36.0,1.0,
1423162583246,95.6,44.0,1.0,
1423162588248,94.8,71.0,1.0,
1423162593253,94.8,16.0,1.0,
1423162598251,95.7,41.0,1.0,EventProcessingUnit,ScaleOut,
1423162603252,95.7,69.0,1.0,EventProcessingUnit,ScaleOut,
1423162608252,95.5,17.0,1.0,EventProcessingUnit,ScaleOut,
1423162613256,95.5,47.0,1.0,EventProcessingUnit,ScaleOut,
1423162618258,95.2,67.0,1.0,EventProcessingUnit,ScaleOut,
1423162623264,95.2,16.0,1.0,EventProcessingUnit,ScaleOut,
1423162628268,95.2,40.0,1.0,EventProcessingUnit,ScaleOut,
1423162633269,95.2,72.0,1.0,EventProcessingUnit,ScaleOut,
1423162638269,93.4,16.0,1.0,EventProcessingUnit,ScaleOut,
1423162643275,93.4,43.0,1.0,EventProcessingUnit,ScaleOut,
1423162648278,94.7,72.0,1.0,EventProcessingUnit,ScaleOut,
1423162653296,94.7,13.0,1.0,EventProcessingUnit,ScaleOut,
1423162658293,93.5,37.0,1.0,EventProcessingUnit,ScaleOut,
1423162663304,93.5,75.0,1.0,EventProcessingUnit,ScaleOut,
1423162668308,94.4,22.0,1.0,EventProcessingUnit,ScaleOut,
1423162673315,94.4,18.0,1.0,EventProcessingUnit,ScaleOut,
1423162678317,95.1,47.0,1.0,EventProcessingUnit,ScaleOut,
1423162683322,95.1,65.0,1.0,EventProcessingUnit,ScaleOut,
1423162688324,95.7,18.0,1.0,EventProcessingUnit,ScaleOut,
1423162693323,95.7,42.0,1.0,EventProcessingUnit,ScaleOut,
1423162698326,95.6,72.0,1.0,EventProcessingUnit,ScaleOut,
1423162703330,95.6,19.0,1.0,EventProcessingUnit,ScaleOut,
1423162708333,95.1,36.0,1.0,EventProcessingUnit,ScaleOut,
1423162713338,95.1,77.0,1.0,EventProcessingUnit,ScaleOut,
1423162718344,94.7,25.0,1.0,EventProcessingUnit,ScaleOut,
1423162723348,94.7,33.0,1.0,EventProcessingUnit,ScaleOut,
1423162728350,95.0,79.0,1.0,EventProcessingUnit,ScaleOut,
1423162733356,95.0,23.0,1.0,EventProcessingUnit,ScaleOut,
1423162738356,94.6,33.0,1.0,EventProcessingUnit,ScaleOut,
1423162743363,94.6,76.0,1.0,EventProcessingUnit,ScaleOut,
1423162748363,95.5,28.0,1.0,EventProcessingUnit,ScaleOut,
1423162753369,95.5,29.0,1.0,EventProcessingUnit,ScaleOut,
1423162758370,95.5,50.0,1.0,EventProcessingUnit,ScaleOut,
1423162763373,95.5,62.0,1.0,EventProcessingUnit,ScaleOut,
1423162768372,93.3,14.0,1.0,EventProcessingUnit,ScaleOut,
1423162773376,93.3,45.0,1.0,EventProcessingUnit,ScaleOut,
1423162778383,96.5,71.0,1.0,EventProcessingUnit,ScaleOut,
1423162783390,96.5,20.0,1.0,EventProcessingUnit,ScaleOut,
1423162788394,94.9,36.0,1.0,EventProcessingUnit,ScaleOut,
1423162793402,94.9,72.0,1.0,EventProcessingUnit,ScaleOut,
1423162798410,95.6,11.0,1.0,EventProcessingUnit,ScaleOut,
1423162803415,95.6,34.0,1.0,EventProcessingUnit,ScaleOut,
1423162808418,93.4,62.0,1.0,EventProcessingUnit,ScaleOut,
1423162813421,93.4,43.0,1.0,EventProcessingUnit,ScaleOut,
1423162818429,94.7,11.0,1.0,EventProcessingUnit,ScaleOut,
1423162823429,94.7,63.0,1.0,EventProcessingUnit,ScaleOut,
1423162828433,95.2,54.0,1.0,EventProcessingUnit,ScaleOut,
1423162833440,95.2,7.0,1.0,EventProcessingUnit,ScaleOut,
1423162838449,94.9,18.0,1.0,EventProcessingUnit,ScaleOut,
1423162843458,94.9,76.0,1.0,EventProcessingUnit,ScaleOut,
1423162848467,94.7,24.0,1.0,EventProcessingUnit,ScaleOut,
1423162853475,94.7,20.0,1.0,EventProcessingUnit,ScaleOut,
1423162858476,94.5,70.0,1.0,EventProcessingUnit,ScaleOut,
1423162863481,94.5,44.0,1.0,EventProcessingUnit,ScaleOut,
1423162868483,96.1,10.0,1.0,EventProcessingUnit,ScaleOut,
1423162873486,96.1,68.0,1.0,EventProcessingUnit,ScaleOut,
1423162878489,94.9,36.0,1.0,EventProcessingUnit,ScaleOut,
1423162883489,94.9,10.0,1.0,EventProcessingUnit,ScaleOut,
1423162888489,95.3,63.0,1.0,EventProcessingUnit,ScaleOut,
1423162893498,95.3,54.0,1.0,EventProcessingUnit,ScaleOut,
1423162898506,95.5,6.0,1.0,EventProcessingUnit,ScaleOut,
1423162903511,95.5,57.0,1.0,EventProcessingUnit,ScaleOut,
1423162908520,94.7,68.0,1.0,EventProcessingUnit,ScaleOut,
1423162913520,94.7,7.0,1.0,EventProcessingUnit,ScaleOut,
1423162918522,96.1,53.0,1.0,EventProcessingUnit,ScaleOut,
1423162923524,96.1,61.0,1.0,EventProcessingUnit,ScaleOut,
1423162928524,95.9,62.0,1.0,EventProcessingUnit,ScaleOut,
1423162933536,95.9,7.0,1.0,EventProcessingUnit,ScaleOut,
1423162938536,95.3,52.0,1.0,EventProcessingUnit,ScaleOut,
1423162943535,95.3,68.0,1.0,EventProcessingUnit,ScaleOut,
1423162948535,94.9,8.0,1.0,EventProcessingUnit,ScaleOut,
1423162953541,94.9,58.0,1.0,
1423162958566,95.6,66.0,1.0,
1423162963569,95.6,9.0,1.0,
1423162968575,94.4,55.0,1.0,
1423162973579,94.4,68.0,1.0,
1423162978587,94.9,12.0,1.0,
1423162983588,94.9,53.0,1.0,
1423162988590,93.2,72.0,1.0,
1423162993601,93.2,15.0,1.0,
1423162998605,95.1,52.0,1.0,
1423163003613,95.1,70.0,1.0,
1423163008613,94.8,13.0,1.0,
1423163013619,94.8,54.0,1.0,
1423163018621,94.9,61.0,1.0,
1423163023628,94.9,58.0,1.0,
1423163028636,94.7,6.0,1.0,EventProcessingUnit,ScaleIn,
1423163033639,94.7,64.0,1.0,EventProcessingUnit,ScaleIn,
1423163038644,92.2,60.0,1.0,EventProcessingUnit,ScaleIn,
1423163043647,92.2,6.0,1.0,EventProcessingUnit,ScaleIn,
1423163048645,95.5,60.0,1.0,EventProcessingUnit,ScaleIn,
1423163053646,95.5,62.0,1.0,EventProcessingUnit,ScaleIn,
1423163058646,94.0,6.0,1.0,EventProcessingUnit,ScaleIn,
1423163063646,94.0,59.0,1.0,
1423163068647,94.4,63.0,1.0,
1423163073647,94.4,7.0,1.0,
1423163078647,96.2,52.0,1.0,
1423163083648,96.2,69.0,1.0,
1423163088648,94.3,6.0,1.0,
1423163093649,94.3,46.0,1.0,
1423163098648,95.4,72.0,1.0,
1423163103657,95.4,13.0,1.0,
1423163108649,95.7,5.0,1.0,
1423163113650,95.7,37.0,1.0,
1423163118650,96.0,49.0,1.0,
1423163123651,96.0,12.0,1.0,
1423163128650,95.5,47.0,1.0,
1423163133651,95.5,51.0,1.0,
1423163138651,96.1,18.0,1.0,
1423163143651,96.1,45.0,1.0,
1423163148651,94.6,46.0,1.0,
1423163153652,94.6,6.0,1.0,
1423163158652,95.2,47.0,1.0,
1423163163652,95.2,58.0,1.0,
1423163168655,95.8,6.0,1.0,
1423163173653,95.8,44.0,1.0,
1423163178656,95.9,72.0,1.0,
1423163183655,95.9,9.0,1.0,
1423163188657,95.4,45.0,1.0,
1423163193655,95.4,57.0,1.0,
1423163198657,92.6,81.0,1.0,
1423163203657,92.6,37.0,1.0,
1423163208665,94.5,27.0,1.0,
1423163213667,94.5,69.0,1.0,
1423163218675,94.7,25.0,1.0,
1423163223671,94.7,22.0,1.0,
1423163228672,96.6,69.0,1.0,
1423163233672,96.6,30.0,1.0,
1423163238673,94.9,9.0,1.0,
1423163243674,94.9,67.0,1.0,
1423163248673,94.9,52.0,1.0,
1423163253674,94.9,7.0,1.0,
1423163258673,95.7,63.0,1.0,
1423163263675,95.7,34.0,1.0,
1423163268675,94.6,5.0,1.0,
1423163273674,94.6,64.0,1.0,
1423163278681,95.8,48.0,1.0,
1423163283679,95.8,5.0,1.0,EventProcessingUnit,ScaleOut,
1423163288679,95.9,9.0,1.0,EventProcessingUnit,ScaleOut,
1423163293679,95.9,61.0,1.0,EventProcessingUnit,ScaleOut,
1423163298680,95.1,43.0,1.0,EventProcessingUnit,ScaleOut,
1423163303680,95.1,3.0,1.0,EventProcessingUnit,ScaleOut,
1423163308680,96.4,57.0,1.0,EventProcessingUnit,ScaleOut,
1423163313681,96.4,65.0,1.0,EventProcessingUnit,ScaleOut,
1423163318681,94.7,4.0,1.0,EventProcessingUnit,ScaleOut,
1423163323681,94.7,63.0,1.0,EventProcessingUnit,ScaleOut,
1423163328681,94.4,61.0,1.0,EventProcessingUnit,ScaleOut,
1423163333682,94.4,4.0,1.0,EventProcessingUnit,ScaleOut,
1423163338682,95.8,61.0,1.0,EventProcessingUnit,ScaleOut,
1423163343682,95.8,68.0,1.0,EventProcessingUnit,ScaleOut,
1423163348683,95.0,9.0,1.0,EventProcessingUnit,ScaleOut,
1423163353683,95.0,52.0,1.0,EventProcessingUnit,ScaleOut,
1423163358684,94.5,71.0,1.0,EventProcessingUnit,ScaleOut,
1423163363683,94.5,14.0,1.0,EventProcessingUnit,ScaleOut,
1423163368684,95.1,51.0,1.0,EventProcessingUnit,ScaleOut,
1423163373684,95.1,73.0,1.0,EventProcessingUnit,ScaleOut,
1423163378685,93.8,15.0,1.0,EventProcessingUnit,ScaleOut,
1423163383685,93.8,4.0,1.0,EventProcessingUnit,ScaleOut,
1423163388686,94.6,63.0,1.0,EventProcessingUnit,ScaleOut,
1423163393687,94.6,62.0,1.0,EventProcessingUnit,ScaleOut,
1423163398686,94.8,4.0,1.0,EventProcessingUnit,ScaleOut,
1423163403689,94.8,58.0,1.0,EventProcessingUnit,ScaleOut,
1423163408688,94.2,68.0,1.0,EventProcessingUnit,ScaleOut,
1423163413688,94.2,6.0,1.0,EventProcessingUnit,ScaleOut,
1423163418689,94.9,61.0,1.0,EventProcessingUnit,ScaleOut,
1423163423688,94.9,61.0,1.0,EventProcessingUnit,ScaleOut,
1423163428698,95.2,3.0,1.0,EventProcessingUnit,ScaleOut,
1423163433689,95.2,62.0,1.0,EventProcessingUnit,ScaleOut,
1423163438693,95.1,60.0,1.0,EventProcessingUnit,ScaleOut,
1423163443692,95.1,9.0,1.0,EventProcessingUnit,ScaleOut,
1423163448692,94.9,67.0,1.0,EventProcessingUnit,ScaleOut,
1423163453693,94.9,56.0,1.0,EventProcessingUnit,ScaleOut,
1423163458693,94.9,9.0,1.0,EventProcessingUnit,ScaleOut,
1423163463703,94.9,69.0,1.0,EventProcessingUnit,ScaleOut,
1423163468693,93.8,55.0,1.0,EventProcessingUnit,ScaleOut,
1423163473694,93.8,11.0,1.0,EventProcessingUnit,ScaleOut,
1423163478697,94.8,6.0,1.0,EventProcessingUnit,ScaleOut,
1423163483697,94.8,60.0,1.0,EventProcessingUnit,ScaleOut,
1423163488697,95.6,63.0,1.0,EventProcessingUnit,ScaleOut,
1423163493697,95.6,3.0,1.0,EventProcessingUnit,ScaleOut,
1423163498698,94.1,64.0,1.0,EventProcessingUnit,ScaleOut,
1423163503696,94.1,62.0,1.0,EventProcessingUnit,ScaleOut,
1423163508699,94.5,3.0,1.0,EventProcessingUnit,ScaleOut,
1423163513699,94.5,61.0,1.0,EventProcessingUnit,ScaleOut,
1423163518699,95.1,64.0,1.0,EventProcessingUnit,ScaleOut,
1423163523702,95.1,3.0,1.0,EventProcessingUnit,ScaleOut,
1423163528703,94.3,61.0,1.0,EventProcessingUnit,ScaleOut,
1423163533701,94.3,64.0,1.0,EventProcessingUnit,ScaleOut,
1423163538703,93.7,0.0,1.0,EventProcessingUnit,ScaleOut,
1423163543713,93.7,59.0,1.0,EventProcessingUnit,ScaleOut,
1423163548707,95.3,71.0,1.0,EventProcessingUnit,ScaleOut,
1423163553705,95.3,11.0,1.0,EventProcessingUnit,ScaleOut,
1423163558706,94.7,52.0,1.0,EventProcessingUnit,ScaleOut,
1423163563706,94.7,74.0,1.0,EventProcessingUnit,ScaleOut,
1423163568707,94.4,61.0,1.0,EventProcessingUnit,ScaleOut,
1423163573714,94.4,9.0,1.0,EventProcessingUnit,ScaleOut,
1423163578709,95.3,45.0,1.0,EventProcessingUnit,ScaleOut,
1423163583708,95.3,44.0,1.0,EventProcessingUnit,ScaleOut,
1423163588708,95.0,22.0,1.0,EventProcessingUnit,ScaleOut,
1423163593740,95.0,42.0,1.0,EventProcessingUnit,ScaleOut,
1423163598711,95.2,82.0,1.0,
1423163603709,95.2,11.0,1.0,
1423163608708,95.9,39.0,1.0,
1423163613709,95.9,44.0,1.0,
1423163618710,93.3,4.0,1.0,
1423163623710,93.3,35.0,1.0,
1423163628711,95.5,74.0,1.0,
1423163633713,95.5,24.0,1.0,
1423163638710,95.8,33.0,1.0,
1423163643710,95.8,80.0,1.0,
1423163648712,95.6,13.0,1.0,
1423163653719,95.6,35.0,1.0,
1423163658721,95.2,43.0,1.0,
1423163663723,95.2,57.0,1.0,
1423163668727,96.1,16.0,1.0,EventProcessingUnit,ScaleIn,
1423163673728,96.1,39.0,1.0,EventProcessingUnit,ScaleIn,
1423163678734,95.1,34.0,1.0,EventProcessingUnit,ScaleIn,
1423163683734,95.1,23.0,1.0,EventProcessingUnit,ScaleIn,
1423163688735,95.1,39.0,1.0,EventProcessingUnit,ScaleIn,
1423163693744,95.1,45.0,1.0,EventProcessingUnit,ScaleIn,
1423163698749,94.2,15.0,1.0,EventProcessingUnit,ScaleIn,
1423163703758,94.2,16.0,1.0,EventProcessingUnit,ScaleIn,
1423163708760,95.3,67.0,1.0,EventProcessingUnit,ScaleIn,
1423163713761,95.3,29.0,1.0,EventProcessingUnit,ScaleIn,
1423163718777,94.5,2.0,1.0,EventProcessingUnit,ScaleIn,
1423163723772,94.5,64.0,1.0,EventProcessingUnit,ScaleIn,
1423163728777,94.6,38.0,1.0,EventProcessingUnit,ScaleIn,
1423163733782,94.6,2.0,1.0,EventProcessingUnit,ScaleIn,
1423163738786,93.0,0.0,1.0,EventProcessingUnit,ScaleIn,
1423163743786,93.0,26.0,1.0,EventProcessingUnit,ScaleIn,
1423163748798,96.5,9.0,1.0,EventProcessingUnit,ScaleIn,
1423163753797,96.5,9.0,1.0,EventProcessingUnit,ScaleIn,
1423163758806,97.1,26.0,1.0,EventProcessingUnit,ScaleIn,
1423163763817,97.1,52.0,1.0,EventProcessingUnit,ScaleIn,
1423163768823,95.8,12.0,1.0,EventProcessingUnit,ScaleIn,
1423163773821,95.8,37.0,1.0,EventProcessingUnit,ScaleIn,
1423163778827,93.4,16.0,1.0,EventProcessingUnit,ScaleIn,
1423163783835,93.4,2.0,1.0,EventProcessingUnit,ScaleIn,
1423163788837,96.2,30.0,1.0,EventProcessingUnit,ScaleIn,
1423163793837,96.2,59.0,1.0,EventProcessingUnit,ScaleIn,
1423163798844,96.0,2.0,1.0,EventProcessingUnit,ScaleIn,
1423163803851,96.0,33.0,1.0,EventProcessingUnit,ScaleIn,
1423163808854,96.2,70.0,1.0,EventProcessingUnit,ScaleIn,
1423163813854,96.2,21.0,1.0,EventProcessingUnit,ScaleIn,
1423163818854,96.4,24.0,1.0,EventProcessingUnit,ScaleIn,
1423163823859,96.4,80.0,1.0,EventProcessingUnit,ScaleIn,
1423163828864,95.7,14.0,1.0,EventProcessingUnit,ScaleIn,
1423163833861,95.7,45.0,1.0,EventProcessingUnit,ScaleIn,
1423163838861,95.5,20.0,1.0,EventProcessingUnit,ScaleIn,
1423163843866,95.5,77.0,1.0,EventProcessingUnit,ScaleIn,
1423163848867,95.8,30.0,1.0,EventProcessingUnit,ScaleIn,
1423163853873,95.8,30.0,1.0,EventProcessingUnit,ScaleIn,
1423163858874,95.8,30.0,1.0,EventProcessingUnit,ScaleIn,
1423163863874,95.8,30.0,1.0,EventProcessingUnit,ScaleIn,
1423163868874,95.8,30.0,1.0,EventProcessingUnit,ScaleIn,
1423163873874,95.8,30.0,1.0,EventProcessingUnit,ScaleIn,
1423163878874,95.8,30.0,1.0,EventProcessingUnit,ScaleIn,
1423163883875,95.8,30.0,1.0,EventProcessingUnit,ScaleIn,
1423163888875,95.8,30.0,1.0,EventProcessingUnit,ScaleIn,
1423163893875,95.8,30.0,1.0,EventProcessingUnit,ScaleIn,
1423163898882,95.8,30.0,1.0,EventProcessingUnit,ScaleIn,
1423163903890,95.8,30.0,1.0,EventProcessingUnit,ScaleIn,
1423163908891,95.8,30.0,1.0,EventProcessingUnit,ScaleIn,
1423163913895,95.8,30.0,1.0,EventProcessingUnit,ScaleIn,
1423163918896,95.8,30.0,1.0,EventProcessingUnit,ScaleIn,
1423163923897,95.8,30.0,1.0,EventProcessingUnit,ScaleIn,
1423163928897,95.8,30.0,1.0,EventProcessingUnit,ScaleIn,
1423163933900,95.8,30.0,1.0,EventProcessingUnit,ScaleIn,
1423163938908,95.8,30.0,1.0,EventProcessingUnit,ScaleIn,
1423163943917,95.8,30.0,1.0,EventProcessingUnit,ScaleIn,
1423163948924,95.8,30.0,1.0,EventProcessingUnit,ScaleIn,
1423163953929,95.8,30.0,1.0,EventProcessingUnit,ScaleIn,
1423163958932,95.8,30.0,1.0,EventProcessingUnit,ScaleIn,
1423163963935,95.8,30.0,1.0,EventProcessingUnit,ScaleIn,
1423163968942,95.8,30.0,1.0,EventProcessingUnit,ScaleIn,
1423163973935,95.8,30.0,1.0,EventProcessingUnit,ScaleIn,
1423163978933,95.8,30.0,1.0,EventProcessingUnit,ScaleIn,
1423164038183,1.0,
1423164043234,95.8,30.0,1.0,
1423164048197,95.8,30.0,1.0,
1423164053267,95.8,30.0,1.0,
1423164058277,95.8,30.0,1.0,
1423164063255,95.8,30.0,1.0,
1423164068257,95.8,30.0,1.0,
1423164073261,95.8,30.0,1.0,
1423164078267,95.8,30.0,1.0,
1423164083266,95.8,30.0,1.0,
1423164088267,95.8,30.0,1.0,
1423164093270,95.8,30.0,1.0,
1423164098274,95.8,30.0,1.0,
1423164103298,95.8,30.0,1.0,
